name,band,chip,exptime,jd,date,field,filename,note,dark_file,flat_type,nimages,time_diff
F5956-10-R-m-4.gz,                 R,4,10,2459618.861213,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5956-10-R-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,sky,1.0,26.776717333123088
F5956-10-R-m-5.gz,                 R,5,10,2459618.861213,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5956-10-R-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,sky,1.0,26.776717333123088
F5956-10-R-m-6.gz,                 R,6,10,2459618.861213,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5956-10-R-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,sky,1.0,26.776717333123088
F5956-10-R-m-7.gz,                 R,7,10,2459618.861213,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5956-10-R-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,sky,1.0,26.776717333123088
F5956-10-R-m-8.gz,                 R,8,10,2459618.861213,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5956-10-R-m-8.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,sky,1.0,26.776717333123088
F5956-10-R-m-9.gz,                 R,9,10,2459618.861213,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5956-10-R-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,sky,1.0,26.776717333123088
F5956-10-R-m-10.gz,                 R,10,10,2459618.861213,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5956-10-R-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,sky,1.0,26.776717333123088
F5955-10-R-m-1.gz,                 R,1,10,2459618.860285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5955-10-R-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,sky,1.0,26.775789333041757
F5955-10-R-m-2.gz,                 R,2,10,2459618.860285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5955-10-R-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,sky,1.0,26.775789333041757
F5955-10-R-m-3.gz,                 R,3,10,2459618.860285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5955-10-R-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,sky,1.0,26.775789333041757
F5955-10-R-m-4.gz,                 R,4,10,2459618.860285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5955-10-R-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,sky,1.0,26.775789333041757
F5955-10-R-m-5.gz,                 R,5,10,2459618.860285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5955-10-R-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,sky,1.0,26.775789333041757
F5955-10-R-m-6.gz,                 R,6,10,2459618.860285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5955-10-R-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,sky,1.0,26.775789333041757
F5955-10-R-m-7.gz,                 R,7,10,2459618.860285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5955-10-R-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,sky,1.0,26.775789333041757
F5955-10-R-m-8.gz,                 R,8,10,2459618.860285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5955-10-R-m-8.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,sky,1.0,26.775789333041757
F5955-10-R-m-9.gz,                 R,9,10,2459618.860285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5955-10-R-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,sky,1.0,26.775789333041757
F5955-10-R-m-10.gz,                 R,10,10,2459618.860285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5955-10-R-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,sky,1.0,26.775789333041757
F5954-10-R-m-1.gz,                 R,1,10,2459618.859285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5954-10-R-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,sky,1.0,26.774789332877845
F5954-10-R-m-2.gz,                 R,2,10,2459618.859285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5954-10-R-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,sky,1.0,26.774789332877845
F5954-10-R-m-3.gz,                 R,3,10,2459618.859285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5954-10-R-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,sky,1.0,26.774789332877845
F5954-10-R-m-4.gz,                 R,4,10,2459618.859285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5954-10-R-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,sky,1.0,26.774789332877845
F5954-10-R-m-5.gz,                 R,5,10,2459618.859285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5954-10-R-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,sky,1.0,26.774789332877845
F5954-10-R-m-6.gz,                 R,6,10,2459618.859285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5954-10-R-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,sky,1.0,26.774789332877845
F5954-10-R-m-7.gz,                 R,7,10,2459618.859285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5954-10-R-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,sky,1.0,26.774789332877845
F5954-10-R-m-8.gz,                 R,8,10,2459618.859285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5954-10-R-m-8.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,sky,1.0,26.774789332877845
F5954-10-R-m-9.gz,                 R,9,10,2459618.859285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5954-10-R-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,sky,1.0,26.774789332877845
F5954-10-R-m-10.gz,                 R,10,10,2459618.859285,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5954-10-R-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,sky,1.0,26.774789332877845
F5953-5-R-m-1.gz,                 R,1,5,2459618.858416,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5953-5-R-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,sky,1.0,56.91452266648412
F5953-5-R-m-2.gz,                 R,2,5,2459618.858416,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5953-5-R-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,sky,1.0,56.91452266648412
F5953-5-R-m-3.gz,                 R,3,5,2459618.858416,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5953-5-R-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,sky,1.0,56.91452266648412
F5953-5-R-m-4.gz,                 R,4,5,2459618.858416,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5953-5-R-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,sky,1.0,56.91452266648412
F5953-5-R-m-5.gz,                 R,5,5,2459618.858416,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5953-5-R-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,sky,1.0,56.91452266648412
F5953-5-R-m-6.gz,                 R,6,5,2459618.858416,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5953-5-R-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,sky,1.0,56.91452266648412
F5953-5-R-m-7.gz,                 R,7,5,2459618.858416,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5953-5-R-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,sky,1.0,56.91452266648412
F5953-5-R-m-8.gz,                 R,8,5,2459618.858416,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5953-5-R-m-8.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,sky,1.0,56.91452266648412
F5953-5-R-m-9.gz,                 R,9,5,2459618.858416,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5953-5-R-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,sky,1.0,56.91452266648412
F5953-5-R-m-10.gz,                 R,10,5,2459618.858416,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5953-5-R-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,sky,1.0,56.91452266648412
F5952-5-R-m-1.gz,                 R,1,5,2459618.857481,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5952-5-R-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,sky,1.0,56.913587666582316
F5952-5-R-m-2.gz,                 R,2,5,2459618.857481,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5952-5-R-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,sky,1.0,56.913587666582316
F5952-5-R-m-3.gz,                 R,3,5,2459618.857481,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5952-5-R-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,sky,1.0,56.913587666582316
F5952-5-R-m-4.gz,                 R,4,5,2459618.857481,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5952-5-R-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,sky,1.0,56.913587666582316
F5952-5-R-m-5.gz,                 R,5,5,2459618.857481,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5952-5-R-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,sky,1.0,56.913587666582316
F5952-5-R-m-6.gz,                 R,6,5,2459618.857481,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5952-5-R-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,sky,1.0,56.913587666582316
F5952-5-R-m-7.gz,                 R,7,5,2459618.857481,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5952-5-R-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,sky,1.0,56.913587666582316
F5952-5-R-m-8.gz,                 R,8,5,2459618.857481,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5952-5-R-m-8.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,sky,1.0,56.913587666582316
F5952-5-R-m-9.gz,                 R,9,5,2459618.857481,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5952-5-R-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,sky,1.0,56.913587666582316
F5952-5-R-m-10.gz,                 R,10,5,2459618.857481,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5952-5-R-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,sky,1.0,56.913587666582316
F5951-5-R-m-1.gz,                 R,1,5,2459618.856549,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5951-5-R-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,sky,1.0,56.91265566647053
F5951-5-R-m-2.gz,                 R,2,5,2459618.856549,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5951-5-R-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,sky,1.0,56.91265566647053
F5951-5-R-m-3.gz,                 R,3,5,2459618.856549,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5951-5-R-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,sky,1.0,56.91265566647053
F5951-5-R-m-4.gz,                 R,4,5,2459618.856549,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5951-5-R-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,sky,1.0,56.91265566647053
F5951-5-R-m-5.gz,                 R,5,5,2459618.856549,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5951-5-R-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,sky,1.0,56.91265566647053
F5951-5-R-m-6.gz,                 R,6,5,2459618.856549,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5951-5-R-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,sky,1.0,56.91265566647053
F5951-5-R-m-7.gz,                 R,7,5,2459618.856549,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5951-5-R-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,sky,1.0,56.91265566647053
F5951-5-R-m-8.gz,                 R,8,5,2459618.856549,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5951-5-R-m-8.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,sky,1.0,56.91265566647053
F5951-5-R-m-9.gz,                 R,9,5,2459618.856549,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5951-5-R-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,sky,1.0,56.91265566647053
F5951-5-R-m-10.gz,                 R,10,5,2459618.856549,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5951-5-R-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,sky,1.0,56.91265566647053
F5950-5-R-m-1.gz,                 R,1,5,2459618.855622,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5950-5-R-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-1.fits.gz,sky,1.0,56.91172866662964
F5950-5-R-m-2.gz,                 R,2,5,2459618.855622,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5950-5-R-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-2.fits.gz,sky,1.0,56.91172866662964
F5950-5-R-m-3.gz,                 R,3,5,2459618.855622,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5950-5-R-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,sky,1.0,56.91172866662964
F5950-5-R-m-4.gz,                 R,4,5,2459618.855622,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5950-5-R-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-4.fits.gz,sky,1.0,56.91172866662964
F5950-5-R-m-5.gz,                 R,5,5,2459618.855622,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5950-5-R-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-5.fits.gz,sky,1.0,56.91172866662964
F5950-5-R-m-6.gz,                 R,6,5,2459618.855622,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5950-5-R-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-6.fits.gz,sky,1.0,56.91172866662964
F5950-5-R-m-7.gz,                 R,7,5,2459618.855622,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5950-5-R-m-7.fits,bad,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-7.fits.gz,sky,1.0,56.91172866662964
F5950-5-R-m-8.gz,                 R,8,5,2459618.855622,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5950-5-R-m-8.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-8.fits.gz,sky,1.0,56.91172866662964
F5950-5-R-m-9.gz,                 R,9,5,2459618.855622,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5950-5-R-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-9.fits.gz,sky,1.0,56.91172866662964
F5950-5-R-m-10.gz,                 R,10,5,2459618.855622,        2022-02-08,              flat,/home/phys/astronomy/rri38/moa/data/master/flat/F5950-5-R-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-10.fits.gz,sky,1.0,56.91172866662964
F5949-121-R-m-1.gz,                 R,1,121,2459594.8968445,        2022-01-15,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5949-121-R-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,2.0,0.748283667024225
F5949-121-R-m-2.gz,                 R,2,121,2459594.8968445,        2022-01-15,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5949-121-R-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz2.fits.gz,dome,2.0,-999.0
F5949-121-R-m-3.gz,                 R,3,121,2459594.8968445,        2022-01-15,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5949-121-R-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz3.fits.gz,dome,2.0,-999.0
F5949-121-R-m-4.gz,                 R,4,121,2459594.8968445,        2022-01-15,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5949-121-R-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz4.fits.gz,dome,2.0,-999.0
F5949-121-R-m-5.gz,                 R,5,121,2459594.8968445,        2022-01-15,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5949-121-R-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz5.fits.gz,dome,2.0,-999.0
F5949-121-R-m-6.gz,                 R,6,121,2459594.8968445,        2022-01-15,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5949-121-R-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz6.fits.gz,dome,2.0,-999.0
F5949-121-R-m-7.gz,                 R,7,121,2459594.8968445,        2022-01-15,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5949-121-R-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz7.fits.gz,dome,2.0,-999.0
F5949-121-R-m-8.gz,                 R,8,121,2459594.8968445,        2022-01-15,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5949-121-R-m-8.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz8.fits.gz,dome,2.0,-999.0
F5949-121-R-m-9.gz,                 R,9,121,2459594.8968445,        2022-01-15,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5949-121-R-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz9.fits.gz,dome,2.0,-999.0
F5949-121-R-m-10.gz,                 R,10,121,2459594.8968445,        2022-01-15,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5949-121-R-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz10.fits.gz,dome,2.0,-999.0
F5948-121-V-m-1.gz,                 V,1,121,2459593.9171559997,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5948-121-V-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,3.0,-0.23046833323314786
F5948-121-V-m-2.gz,                 V,2,121,2459593.917156,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5948-121-V-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz2.fits.gz,dome,3.0,-999.0
F5948-121-V-m-3.gz,                 V,3,121,2459593.9171559997,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5948-121-V-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz3.fits.gz,dome,3.0,-999.0
F5948-121-V-m-4.gz,                 V,4,121,2459593.917156,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5948-121-V-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz4.fits.gz,dome,3.0,-999.0
F5948-121-V-m-5.gz,                 V,5,121,2459593.9171559997,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5948-121-V-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz5.fits.gz,dome,3.0,-999.0
F5948-121-V-m-6.gz,                 V,6,121,2459593.9171559997,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5948-121-V-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz6.fits.gz,dome,3.0,-999.0
F5948-121-V-m-7.gz,                 V,7,121,2459593.917156,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5948-121-V-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz7.fits.gz,dome,3.0,-999.0
F5948-121-V-m-8.gz,                 V,8,121,2459593.9171559997,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5948-121-V-m-8.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz8.fits.gz,dome,3.0,-999.0
F5948-121-V-m-9.gz,                 V,9,121,2459593.9171559997,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5948-121-V-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz9.fits.gz,dome,3.0,-999.0
F5948-121-V-m-10.gz,                 V,10,121,2459593.9171559997,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5948-121-V-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz10.fits.gz,dome,3.0,-999.0
F5947-121-V-m-1.gz,                 V,1,121,2459593.9102969994,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5947-121-V-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,3.0,-0.23546133330091834
F5947-121-V-m-2.gz,                 V,2,121,2459593.9102970003,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5947-121-V-m-2.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz2.fits.gz,dome,3.0,-999.0
F5947-121-V-m-3.gz,                 V,3,121,2459593.9102970003,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5947-121-V-m-3.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz3.fits.gz,dome,3.0,-999.0
F5947-121-V-m-4.gz,                 V,4,121,2459593.9102970003,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5947-121-V-m-4.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz4.fits.gz,dome,3.0,-999.0
F5947-121-V-m-5.gz,                 V,5,121,2459593.9102970003,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5947-121-V-m-5.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz5.fits.gz,dome,3.0,-999.0
F5947-121-V-m-6.gz,                 V,6,121,2459593.910297,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5947-121-V-m-6.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz6.fits.gz,dome,3.0,-999.0
F5947-121-V-m-7.gz,                 V,7,121,2459593.9102970003,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5947-121-V-m-7.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz7.fits.gz,dome,3.0,-999.0
F5947-121-V-m-8.gz,                 V,8,121,2459593.910297,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5947-121-V-m-8.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz8.fits.gz,dome,3.0,-999.0
F5947-121-V-m-9.gz,                 V,9,121,2459593.910297,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5947-121-V-m-9.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz9.fits.gz,dome,3.0,-999.0
F5947-121-V-m-10.gz,                 V,10,121,2459593.9102970003,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5947-121-V-m-10.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz10.fits.gz,dome,3.0,-999.0
F5946-121-V-m-1.gz,                 V,1,121,2459593.9025205,        2022-01-14,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5946-121-V-m-1.fits,good,/home/phys/astronomy/rri38/moa/data/master/dark/D22571-120-m-3.fits.gz,dome,2.0,-0.24417033325880766
