name,band,telescope,exptime,jd,date,field,flat,dark,tdiff_flat,tdiff_dark,zp,zperr,maglim5,maglim3,savename,raw_filename,Unnamed: 0
BC0184-0074,r,B&C,120,2460184.936227314,2023-08-28T10:28:10.04,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,2.0637726853601635,6.63726685475558,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0074_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0074.fit,0.0
SN2023OXN-0008_g,g,B&C,300,2460187.954075926,2023-08-31T10:53:52.16,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.9540759259834886,3.571993582881987,25.0,0.064,17.734,18.291,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0008_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/SN2023OXN-0008_g.fit,0.0
SN2023OXN-0002_i,i,B&C,300,2460187.8770163194,2023-08-31T09:02:54.21,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.8770163194276392,3.649053189437837,25.0,0.053,17.717,18.273,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0002_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/SN2023OXN-0002_i.fit,0.0
SN2023OXN-0003_g,g,B&C,300,2460189.924865741,2023-09-02T10:11:48.40,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460191_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.0751342591829598,1.6012037680484354,25.0,0.065,19.208,19.761,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0003_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230902/SN2023OXN-0003_g.fit,0.0
BC0185-0205,r,B&C,120,2460186.032903009,2023-08-29T12:47:22.82,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.967096990905702,5.540591160301119,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0205_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0205.fit,0.0
BC0184-0047,r,B&C,300,2460184.8577038194,2023-08-28T08:35:05.61,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,2.1422961805947125,6.668365689460188,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0047_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0047.fit,0.0
NGC_6822-0001_i,i,B&C,120,2460187.026810301,2023-08-30T12:38:36.41,NGC 6822,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.026810301002115,4.546683868393302,25.0,0.049,17.364,17.918,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_6822-0001_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 6822-0001_i.fit,0.0
SN2023OXN-0006_g,g,B&C,300,2460187.9327744213,2023-08-31T10:23:11.71,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.9327744212932884,3.593295087572187,25.0,0.062,17.853,18.417,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0006_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/SN2023OXN-0006_g.fit,0.0
BC0184-0143,SII,B&C,10,2460185.2932331017,2023-08-28T19:02:15.34,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_SII.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460136_10s.fits.gz,1.706766898278147,48.41095659695566,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0143_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0143.fit,0.0
NGC_1365-0002_r,r,B&C,300,2460187.079128588,2023-08-30T13:53:56.71,NGC 1365,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.0791285880841314,4.446940920781344,25.0,0.037,17.818,18.37,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_1365-0002_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 1365-0002_r.fit,0.0
SN2023OXN-0007_r,r,B&C,300,2460187.9469613424,2023-08-31T10:43:37.46,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.9469613423570992,3.5791081665083766,25.0,0.047,17.813,18.37,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0007_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/SN2023OXN-0007_r.fit,0.0
NGC300-0002_i,i,B&C,300,2460188.0783068286,2023-08-31T13:52:45.71,NGC300,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.0783068286255002,3.4477626802399755,25.0,0.158,17.178,17.738,/home/phys/astronomy/rri38/reduction/BC/cal/NGC300-0002_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/NGC300-0002_i.fit,0.0
GAIA704-0002_r,r,B&C,180,2460189.8479408566,2023-09-02T08:21:02.09,GAIA704,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460191_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460204_180s.fits.gz,1.152059143409133,15.05087164323777,25.0,0.924,17.368,17.695,/home/phys/astronomy/rri38/reduction/BC/cal/GAIA704-0002_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230902/GAIA704-0002_r.fit,0.0
SN2023OXN-0006_r,r,B&C,300,2460187.9363123844,2023-08-31T10:28:17.39,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.9363123844377697,3.589757124427706,25.0,0.044,17.952,18.508,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0006_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/SN2023OXN-0006_r.fit,0.0
M16-0002_r,r,B&C,300,2460186.8260445604,2023-08-30T07:49:30.25,M16,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.1739554395899176,4.700024948455393,25.0,0.06,16.439,16.734,/home/phys/astronomy/rri38/reduction/BC/cal/M16-0002_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/M16-0002_r.fit,0.0
BC0184-0075,r,B&C,120,2460184.937660301,2023-08-28T10:30:13.85,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,2.062339698895812,6.635833868291229,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0075_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0075.fit,0.0
BC0185-0125,OIII,B&C,2,2460185.867293287,2023-08-29T08:48:54.14,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_OIII.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_2s.fits.gz,1.1327067129313946,5.93710370361805,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0125_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0125.fit,0.0
BC3238-0076,SII,B&C,300,2460183.1199858794,2023-08-26T14:52:46.78,BC3238,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_SII.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,3.8800141206011176,8.406083629466593,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC3238-0076_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230826/BC3238-0076.fit,0.0
BC0185-0041,g,B&C,8,2460185.773003125,2023-08-29T06:33:07.47,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460136_8s.fits.gz,1.2269968749023974,48.83949353732169,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0041_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0041.fit,0.0
BC0184-0071,g,B&C,120,2460184.93183206,2023-08-28T10:21:50.29,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,2.068167939782142,6.64166210917756,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0071_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0071.fit,0.0
BC0185-0167,SII,B&C,300,2460185.9345203703,2023-08-29T10:25:42.56,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_SII.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.0654796296730638,5.591549138538539,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0167_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0167.fit,0.0
BC0185-0182,i,B&C,120,2460185.9765797453,2023-08-29T11:26:16.49,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,1.0234202546998858,5.596914424095303,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0182_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0182.fit,0.0
BC0185-0207,i,B&C,120,2460186.03643588,2023-08-29T12:52:28.06,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.9635641202330588,5.537058289628476,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0207_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0207.fit,0.0
BC0185-0099,Halpha,B&C,2,2460185.865438542,2023-08-29T08:46:13.89,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_Halpha.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_2s.fits.gz,1.1345614581368864,5.938958448823541,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0099_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0099.fit,0.0
BC0185-0159,Halpha,B&C,300,2460185.905440625,2023-08-29T09:43:50.07,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_Halpha.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.094559375196695,5.620628884062171,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0159_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0159.fit,0.0
NGC300-0003_r,r,B&C,300,2460188.1658375,2023-08-31T15:58:48.36,NGC300,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.1658374997787178,3.360232009086758,25.0,0.816,16.441,16.91,/home/phys/astronomy/rri38/reduction/BC/cal/NGC300-0003_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/NGC300-0003_r.fit,0.0
NGC_7020-0002_i,r,B&C,300,2460186.943529977,2023-08-30T10:38:40.99,NGC 7020,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.0564700230024755,4.582539531867951,25.0,0.045,17.901,18.449,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_7020-0002_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 7020-0002_i.fit,0.0
BC0185-0117,OIII,B&C,2,2460185.866742129,2023-08-29T08:48:06.52,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_OIII.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_2s.fits.gz,1.1332578705623746,5.93765486124903,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0117_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0117.fit,0.0
BC0185-0014,Halpha,B&C,15,2460185.762200926,2023-08-29T06:17:34.16,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_Halpha.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_15s.fits.gz,1.237799074035138,6.036647453904152,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0014_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0014.fit,0.0
BC0185-0191,OIII,B&C,300,2460186.0001292825,2023-08-29T12:00:11.17,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_OIII.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.9998707175254822,5.525940226390958,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0191_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0191.fit,0.0
NGC_6822-0004_i,i,B&C,120,2460187.039998148,2023-08-30T12:57:35.84,NGC 6822,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.0399981481023132,4.533496021293104,25.0,0.053,17.36,17.913,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_6822-0004_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 6822-0004_i.fit,0.0
SN2023oxn-0001_i,i,B&C,300,2460190.8842702545,2023-09-03T09:13:20.95,SN2023oxn,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,3.884270254522562,0.6417992543429136,25.0,0.066,16.86,17.406,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023oxn-0001_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230903/SN2023oxn-0001_i.fit,0.0
BC0184-0123,g,B&C,5,2460185.283221528,2023-08-28T18:47:50.34,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_5s.fits.gz,1.7167784720659256,6.520797037053853,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0123_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0123.fit,0.0
BC0185-0108,Halpha,B&C,2,2460185.866052662,2023-08-29T08:47:06.95,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_Halpha.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_2s.fits.gz,1.1339473379775882,5.938344328664243,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0108_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0108.fit,0.0
BC0184-0059,i,B&C,120,2460184.9111275463,2023-08-28T09:52:01.42,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,2.088872453663498,6.662366623058915,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0059_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0059.fit,0.0
BC0185-0209,i,B&C,120,2460186.039301968,2023-08-29T12:56:35.69,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,0.960698032286018,5.534192201681435,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0209_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0209.fit,0.0
SN2023oxn-0003_r,r,B&C,300,2460190.902031366,2023-09-03T09:38:55.51,SN2023oxn,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460191_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.0979686342179775,0.6240381430834532,25.0,0.057,17.642,18.18,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023oxn-0003_r_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230903/SN2023oxn-0003_r.fit,0.0
BC0184-0051,r,B&C,300,2460184.877812384,2023-08-28T09:04:02.99,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,2.122187615837902,6.6482571247033775,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0051_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0051.fit,0.0
NGC_7020-0001_i,r,B&C,300,2460186.932883217,2023-08-30T10:23:21.11,NGC 7020,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.0671167825348675,4.593186291400343,25.0,0.041,17.871,18.417,/home/phys/astronomy/rri38/reduction/BC/cal/NGC_7020-0001_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230830/NGC 7020-0001_i.fit,0.0
BC0185-0170,Halpha,B&C,300,2460185.955243171,2023-08-29T10:55:33.01,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_Halpha.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.0447568288072944,5.57082633767277,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0170_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0170.fit,0.0
BC0185-0143,SII,B&C,2,2460185.868584491,2023-08-29T08:50:45.70,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_SII.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_2s.fits.gz,1.1314155091531577,5.9358124998398125,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0143_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0143.fit,0.0
BC0184-0052,r,B&C,300,2460184.881328588,2023-08-28T09:09:06.79,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,2.118671412114054,6.64474092097953,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0052_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0052.fit,0.0
NGC1399-0003_i,i,B&C,300,2460188.153279745,2023-08-31T15:40:43.37,NGC1399,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.1532797454856336,3.372789763379842,25.0,0.045,17.408,17.966,/home/phys/astronomy/rri38/reduction/BC/cal/NGC1399-0003_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/NGC1399-0003_i.fit,0.0
NGC1512-0002_i,i,B&C,120,2460191.0892989584,2023-09-03T14:08:35.43,NGC1512,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_120s.fits.gz,4.089298958424479,0.4841952109709382,25.0,0.071,17.646,18.187,/home/phys/astronomy/rri38/reduction/BC/cal/NGC1512-0002_i_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230903/NGC1512-0002_i.fit,0.0
BC0185-0023,g,B&C,5,2460185.77080625,2023-08-29T06:29:57.66,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_5s.fits.gz,1.2291937498375771,6.033212314825505,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0023_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0023.fit,0.0
BC0185-0004,SII,B&C,10,2460185.7600256945,2023-08-29T06:14:26.22,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_SII.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460136_10s.fits.gz,1.239974305499345,48.87774918973446,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0004_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0004.fit,0.0
BC0185-0049,r,B&C,20,2460185.774817477,2023-08-29T06:35:44.23,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_r.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_20s.fits.gz,1.2251825230196118,6.029303356073797,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0049_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0049.fit,0.0
BC0185-0105,Halpha,B&C,2,2460185.865847222,2023-08-29T08:46:49.20,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_Halpha.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_2s.fits.gz,1.134152777958661,5.938549768645316,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0105_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0105.fit,0.0
BC0185-0162,OIII,B&C,300,2460185.9167628475,2023-08-29T10:00:08.31,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_OIII.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,1.0832371525466442,5.60930666141212,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0162_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0162.fit,0.0
BC0184-0130,Halpha,B&C,10,2460185.2840172453,2023-08-28T18:48:59.09,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_Halpha.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460136_10s.fits.gz,1.715982754714787,48.40174074051902,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0130_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0130.fit,0.0
BC0185-0112,OIII,B&C,2,2460185.866384028,2023-08-29T08:47:35.58,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_OIII.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_2s.fits.gz,1.133615972008556,5.938012962695211,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0112_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0112.fit,0.0
BC0184-0131,Halpha,B&C,60,2460185.28449919,2023-08-28T18:49:40.73,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_Halpha.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460204_60s.fits.gz,1.7155008101835847,19.6165177859366,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0131_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0131.fit,0.0
BC0185-0122,OIII,B&C,2,2460185.8670863425,2023-08-29T08:48:36.26,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_OIII.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_2s.fits.gz,1.132913657464087,5.937310648150742,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0122_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0122.fit,0.0
BC0184-0056,i,B&C,300,2460184.8955184026,2023-08-28T09:29:32.79,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_i.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,2.104481597431004,6.63055110629648,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0056_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0056.fit,0.0
SN2023OXN-0001_g,g,B&C,300,2460187.8577498845,2023-08-31T08:35:09.59,NGC6438,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.8577498844824731,3.6683196243830025,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0001_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/SN2023OXN-0001_g.fit,0.0
BC0184-0128,g,B&C,5,2460185.283745255,2023-08-28T18:48:35.59,BC0184,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_5s.fits.gz,1.716254745144397,6.520273310132325,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0184-0128_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230828/BC0184-0128.fit,0.0
BC0185-0107,Halpha,B&C,2,2460185.865984722,2023-08-29T08:47:01.08,BC0185,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_Halpha.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_2s.fits.gz,1.1340152779594064,5.938412268646061,,,,,/home/phys/astronomy/rri38/reduction/BC/cal/BC0185-0107_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230829/BC0185-0107.fit,0.0
SN2023OXN-0007_g,g,B&C,300,2460187.943424653,2023-08-31T10:38:31.89,SN2023OXN,/home/phys/astronomy/rri38/fli/data/master/flat/flat_2460187_60d_g.fits.gz,/home/phys/astronomy/rri38/fli/data/master/dark/dark_2460191_300s.fits.gz,0.9434246527962388,3.582644856069237,25.0,0.063,17.705,18.27,/home/phys/astronomy/rri38/reduction/BC/cal/SN2023OXN-0007_g_cal.fits.gz,/home/phys/astro8/MJArchive/octans/20230831/SN2023OXN-0007_g.fit,0.0
