name,telescope,exptime,jd,date,filename,note
Dark-0005_60,B&C,60.0,2460289.1227769675,2023-12-10T14:56:47.93,/home/phys/astro8/MJArchive/octans/20231210/Dark-0005_60.fit,
Dark-0004_60,B&C,60.0,2460293.0611019675,2023-12-14T13:27:59.21,/home/phys/astro8/MJArchive/octans/20231214/Dark-0004_60.fit,
Dark-0005_300,B&C,300.0,2460289.117673612,2023-12-10T14:49:27.00,/home/phys/astro8/MJArchive/octans/20231210/Dark-0005_300.fit,
dark-0004_30,B&C,30.0,2460266.1636640048,2023-11-17T15:55:40.57,/home/phys/astro8/MJArchive/octans/20231117/dark-0004_30.fit,
darks-0001_0_8,B&C,0.8,2460284.0229199072,2023-12-05T12:33:00.28,/home/phys/astro8/MJArchive/octans/20231205/darks-0001_0_8.fit,
Dark-0002_30,B&C,30.0,2460278.181446875,2023-11-29T16:21:17.01,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_30.fit,
darks-0003_60,B&C,60.0,2460284.0420033564,2023-12-05T13:00:29.09,/home/phys/astro8/MJArchive/octans/20231205/darks-0003_60.fit,
Dark-0002_2,B&C,2.0,2460278.173238889,2023-11-29T16:09:27.84,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_2.fit,
darks-0002_300,B&C,300.0,2460284.030095139,2023-12-05T12:43:20.22,/home/phys/astro8/MJArchive/octans/20231205/darks-0002_300.fit,
Darks-0002_60,B&C,60.0,2460273.1715373844,2023-11-24T16:07:00.83,/home/phys/astro8/MJArchive/octans/20231124/Darks-0002_60.fit,
darks-0001_4,B&C,4.0,2460286.9922613427,2023-12-08T11:48:51.38,/home/phys/astro8/MJArchive/octans/20231208/darks-0001_4.fit,
Dark-0002_60,B&C,60.0,2460278.1806310187,2023-11-29T16:20:06.52,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_60.fit,
darks-0004_4,B&C,4.0,2460286.9932371527,2023-12-08T11:50:15.69,/home/phys/astro8/MJArchive/octans/20231208/darks-0004_4.fit,
Dark-0001_5,B&C,5.0,2460278.1623961804,2023-11-29T15:53:51.03,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_5.fit,
Dark-0003_300,B&C,300.0,2460278.18710081,2023-11-29T16:29:25.51,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_300.fit,
Dark-0001_3,B&C,3.0,2460278.1634609955,2023-11-29T15:55:23.03,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_3.fit,
Dark-0004300,B&C,300.0,2460291.9007221065,2023-12-13T09:37:02.39,/home/phys/astro8/MJArchive/octans/20231213/Dark-0004300.fit,
dark-0003_300,B&C,300.0,2460270.1386362268,2023-11-21T15:19:38.17,/home/phys/astro8/MJArchive/octans/20231121/dark-0003_300.fit,
dark-0002_300,B&C,300.0,2460270.13422662,2023-11-21T15:13:17.18,/home/phys/astro8/MJArchive/octans/20231121/dark-0002_300.fit,
dark-0001_60,B&C,60.0,2460266.155170833,2023-11-17T15:43:26.76,/home/phys/astro8/MJArchive/octans/20231117/dark-0001_60.fit,
Darks-0001_60,B&C,60.0,2460273.1658386574,2023-11-24T15:58:48.46,/home/phys/astro8/MJArchive/octans/20231124/Darks-0001_60.fit,
dark-0002_300,B&C,300.0,2460269.1534305555,2023-11-20T15:40:56.40,/home/phys/astro8/MJArchive/octans/20231120/dark-0002_300.fit,
dark-0002_300,B&C,300.0,2460281.992651968,2023-12-03T11:49:25.13,/home/phys/astro8/MJArchive/octans/20231203/dark-0002_300.fit,
darks-0003_120,B&C,120.0,2460285.9792638887,2023-12-07T11:30:08.40,/home/phys/astro8/MJArchive/octans/20231207/darks-0003_120.fit,
dark-0004_60,B&C,60.0,2460275.1757542826,2023-11-26T16:13:05.17,/home/phys/astro8/MJArchive/octans/20231126/dark-0004_60.fit,
darks-0007_3,B&C,3.0,2460286.9940569443,2023-12-08T11:51:26.52,/home/phys/astro8/MJArchive/octans/20231208/darks-0007_3.fit,
darks-0002_30,B&C,30.0,2460284.036017477,2023-12-05T12:51:51.91,/home/phys/astro8/MJArchive/octans/20231205/darks-0002_30.fit,
Dark-0005_5,B&C,5.0,2460278.185845023,2023-11-29T16:27:37.01,/home/phys/astro8/MJArchive/octans/20231129/Dark-0005_5.fit,
dark-0001_30,B&C,30.0,2460266.154702083,2023-11-17T15:42:46.26,/home/phys/astro8/MJArchive/octans/20231117/dark-0001_30.fit,
Dark-0002_8,B&C,8.0,2460278.1737596067,2023-11-29T16:10:12.83,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_8.fit,
Darks-0002_90,B&C,90.0,2460273.1723533566,2023-11-24T16:08:11.33,/home/phys/astro8/MJArchive/octans/20231125/Darks-0002_90.fit,
dark-0004_60,B&C,60.0,2460266.164132755,2023-11-17T15:56:21.07,/home/phys/astro8/MJArchive/octans/20231117/dark-0004_60.fit,
Dark  -0001D300,B&C,300.0,2460265.8676413195,2023-11-17T08:49:24.21,/home/phys/astro8/MJArchive/octans/20231117/Dark  -0001D300.fit,
Darks-0003_300,B&C,300.0,2460272.139924537,2023-11-23T15:21:29.48,/home/phys/astro8/MJArchive/octans/20231123/Darks-0003_300.fit,
Dark-0003_120,B&C,120.0,2460278.1906945603,2023-11-29T16:34:36.01,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_120.fit,
darks-0001_300,B&C,300.0,2460284.023293171,2023-12-05T12:33:32.53,/home/phys/astro8/MJArchive/octans/20231205/darks-0001_300.fit,
Darks-0002_90,B&C,90.0,2460273.1723533566,2023-11-24T16:08:11.33,/home/phys/astro8/MJArchive/octans/20231124/Darks-0002_90.fit,
Dark-0002_18,B&C,18.0,2460278.175196296,2023-11-29T16:12:16.96,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_18.fit,
Darks-0002_180,B&C,180.0,2460272.13772037,2023-11-23T15:18:19.04,/home/phys/astro8/MJArchive/octans/20231123/Darks-0002_180.fit,
Dark-0007_15,B&C,15.0,2460278.1848149304,2023-11-29T16:26:08.01,/home/phys/astro8/MJArchive/octans/20231129/Dark-0007_15.fit,
Dark-0002300,B&C,300.0,2460291.890028472,2023-12-13T09:21:38.46,/home/phys/astro8/MJArchive/octans/20231213/Dark-0002300.fit,
Dark-0004D120,B&C,120.0,2460265.8652052083,2023-11-17T08:45:53.73,/home/phys/astro8/MJArchive/octans/20231117/Dark-0004D120.fit,
Darks-0002_90,B&C,90.0,2460272.135046759,2023-11-23T15:14:28.04,/home/phys/astro8/MJArchive/octans/20231123/Darks-0002_90.fit,
Dark-0001_8,B&C,8.0,2460278.16218206,2023-11-29T15:53:32.53,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_8.fit,
Dark-0001_10,B&C,10.0,2460278.161944792,2023-11-29T15:53:12.03,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_10.fit,
Darks-0003_90,B&C,90.0,2460272.144333449,2023-11-23T15:27:50.41,/home/phys/astro8/MJArchive/octans/20231123/Darks-0003_90.fit,
Darks-0001_180,B&C,180.0,2460273.169332524,2023-11-24T16:03:50.33,/home/phys/astro8/MJArchive/octans/20231124/Darks-0001_180.fit,
dark-0001_60,B&C,60.0,2460270.133410648,2023-11-21T15:12:06.68,/home/phys/astro8/MJArchive/octans/20231121/dark-0001_60.fit,
Dark -0003D60,B&C,60.0,2460265.8622934027,2023-11-17T08:41:42.15,/home/phys/astro8/MJArchive/octans/20231117/Dark -0003D60.fit,
Dark-0002_300,B&C,300.0,2460293.043455208,2023-12-14T13:02:34.53,/home/phys/astro8/MJArchive/octans/20231214/Dark-0002_300.fit,
Dark-0001_20,B&C,20.0,2460278.171959144,2023-11-29T16:07:37.27,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_20.fit,
Dark-0003_3,B&C,3.0,2460278.175039352,2023-11-29T16:12:03.40,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_3.fit,
darks-0001_0_15,B&C,0.15,2460284.02316875,2023-12-05T12:33:21.78,/home/phys/astro8/MJArchive/octans/20231205/darks-0001_0_15.fit,
Dark-0003_25,B&C,25.0,2460278.1939237267,2023-11-29T16:39:15.01,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_25.fit,
Dark-0005_120,B&C,120.0,2460291.909840278,2023-12-13T09:50:10.20,/home/phys/astro8/MJArchive/octans/20231213/Dark-0005_120.fit,
Darks-0003_180,B&C,180.0,2460273.1807243056,2023-11-24T16:20:14.58,/home/phys/astro8/MJArchive/octans/20231125/Darks-0003_180.fit,
Dark-0003_60,B&C,60.0,2460278.192204977,2023-11-29T16:36:46.51,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_60.fit,
Dark-0004_300,B&C,300.0,2460293.0559979165,2023-12-14T13:20:38.22,/home/phys/astro8/MJArchive/octans/20231214/Dark-0004_300.fit,
Dark-0001,B&C,300.0,2460293.031295949,2023-12-14T12:45:03.97,/home/phys/astro8/MJArchive/octans/20231214/Dark-0001.fit,
dark-0001_300,B&C,300.0,2460270.129816898,2023-11-21T15:06:56.18,/home/phys/astro8/MJArchive/octans/20231121/dark-0001_300.fit,
Dark-0001_17,B&C,17.0,2460278.162575579,2023-11-29T15:54:06.53,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_17.fit,
Dark-0002_20,B&C,20.0,2460278.1835359954,2023-11-29T16:24:17.51,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_20.fit,
darks-0002_240,B&C,240.0,2460283.036487037,2023-12-04T12:52:32.48,/home/phys/astro8/MJArchive/octans/20231204/darks-0002_240.fit,
dark-0003_120,B&C,0.0,2460275.173407639,2023-11-26T16:09:42.42,/home/phys/astro8/MJArchive/octans/20231126/dark-0003_120.fit,
Dark-0006_15,B&C,15.0,2460278.1845197915,2023-11-29T16:25:42.51,/home/phys/astro8/MJArchive/octans/20231129/Dark-0006_15.fit,
darks-0001_240,B&C,240.0,2460283.032770254,2023-12-04T12:47:11.35,/home/phys/astro8/MJArchive/octans/20231204/darks-0001_240.fit,
Dark-0003_15,B&C,15.0,2460278.17294375,2023-11-29T16:09:02.34,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_15.fit,
darks-0002_3,B&C,3.0,2460286.9924298613,2023-12-08T11:49:05.94,/home/phys/astro8/MJArchive/octans/20231208/darks-0002_3.fit,
Darks-0003_60,B&C,60.0,2460273.177233333,2023-11-24T16:15:12.96,/home/phys/astro8/MJArchive/octans/20231124/Darks-0003_60.fit,
Darks-0003_60,B&C,60.0,2460273.177233333,2023-11-24T16:15:12.96,/home/phys/astro8/MJArchive/octans/20231125/Darks-0003_60.fit,
Dark-0003_10,B&C,10.0,2460278.1853936343,2023-11-29T16:26:58.01,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_10.fit,
Dark -0002D120,B&C,120.0,2460265.8608604167,2023-11-17T08:39:38.34,/home/phys/astro8/MJArchive/octans/20231117/Dark -0002D120.fit,
Dark-0001_13,B&C,13.0,2460278.1631890046,2023-11-29T15:54:59.53,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_13.fit,
darks-0003_300,B&C,300.0,2460284.036898495,2023-12-05T12:53:08.03,/home/phys/astro8/MJArchive/octans/20231205/darks-0003_300.fit,
darks-0002_300,B&C,300.0,2460287.1542011574,2023-12-08T15:42:02.98,/home/phys/astro8/MJArchive/octans/20231208/darks-0002_300.fit,
Dark-0001_24,B&C,24.0,2460278.171183796,2023-11-29T16:06:30.28,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_24.fit,
dark-0001_300,B&C,300.0,2460266.155986805,2023-11-17T15:44:37.26,/home/phys/astro8/MJArchive/octans/20231117/dark-0001_300.fit,
darks-0003_3,B&C,3.0,2460284.043288773,2023-12-05T13:02:20.15,/home/phys/astro8/MJArchive/octans/20231205/darks-0003_3.fit,
dark-0001_300,B&C,300.0,2460281.989056018,2023-12-03T11:44:14.44,/home/phys/astro8/MJArchive/octans/20231203/dark-0001_300.fit,
Darks-0002_120,B&C,120.0,2460273.173516551,2023-11-24T16:09:51.83,/home/phys/astro8/MJArchive/octans/20231125/Darks-0002_120.fit,
Dark-0001_120,B&C,120.0,2460289.097591898,2023-12-10T14:20:31.94,/home/phys/astro8/MJArchive/octans/20231210/Dark-0001_120.fit,
darks-0002_4,B&C,4.0,2460286.992586111,2023-12-08T11:49:19.44,/home/phys/astro8/MJArchive/octans/20231208/darks-0002_4.fit,
Dark-0003_22,B&C,22.0,2460278.194733796,2023-11-29T16:40:25.00,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_22.fit,
darks-0005_4,B&C,4.0,2460286.9935628474,2023-12-08T11:50:43.83,/home/phys/astro8/MJArchive/octans/20231208/darks-0005_4.fit,
Dark-0005_120,B&C,120.0,2460289.121267361,2023-12-10T14:54:37.50,/home/phys/astro8/MJArchive/octans/20231210/Dark-0005_120.fit,
Darks-0001_60,B&C,60.0,2460273.1658386574,2023-11-24T15:58:48.46,/home/phys/astro8/MJArchive/octans/20231125/Darks-0001_60.fit,
Dark-0002_22,B&C,22.0,2460278.183159954,2023-11-29T16:23:45.02,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_22.fit,
Dark-0006300,B&C,300.0,2460291.91153588,2023-12-13T09:52:36.70,/home/phys/astro8/MJArchive/octans/20231213/Dark-0006300.fit,
darks-0003_5,B&C,5.0,2460285.0913827545,2023-12-06T14:11:35.47,/home/phys/astro8/MJArchive/octans/20231206/darks-0003_5.fit,
Dark-0004_15,B&C,15.0,2460278.174472222,2023-11-29T16:11:14.40,/home/phys/astro8/MJArchive/octans/20231129/Dark-0004_15.fit,
Dark-0002_25,B&C,25.0,2460278.182349653,2023-11-29T16:22:35.01,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_25.fit,
darks-0001_120,B&C,120.0,2460284.026887732,2023-12-05T12:38:43.10,/home/phys/astro8/MJArchive/octans/20231205/darks-0001_120.fit,
dark-0002_300,B&C,300.0,2460275.1661001155,2023-11-26T15:59:11.05,/home/phys/astro8/MJArchive/octans/20231126/dark-0002_300.fit,
Dark-0002,B&C,300.0,2460293.034909954,2023-12-14T12:50:16.22,/home/phys/astro8/MJArchive/octans/20231214/Dark-0002.fit,
Darks-0002_120,B&C,120.0,2460273.173516551,2023-11-24T16:09:51.83,/home/phys/astro8/MJArchive/octans/20231124/Darks-0002_120.fit,
darks-0001_3,B&C,3.0,2460286.992103588,2023-12-08T11:48:37.75,/home/phys/astro8/MJArchive/octans/20231208/darks-0001_3.fit,
darks-0006_3,B&C,3.0,2460286.993731481,2023-12-08T11:50:58.40,/home/phys/astro8/MJArchive/octans/20231208/darks-0006_3.fit,
Dark-0001_300,B&C,300.0,2460289.0939960647,2023-12-10T14:15:21.26,/home/phys/astro8/MJArchive/octans/20231210/Dark-0001_300.fit,
Darks-0003_60,B&C,60.0,2460272.143518172,2023-11-23T15:26:39.97,/home/phys/astro8/MJArchive/octans/20231123/Darks-0003_60.fit,
Dark-0002_1_5,B&C,1.5,2460278.173383449,2023-11-29T16:09:40.33,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_1_5.fit,
Dark-0001_300,B&C,300.0,2460291.8736208333,2023-12-13T08:58:00.84,/home/phys/astro8/MJArchive/octans/20231213/Dark-0001_300.fit,
dark-0002_180,B&C,180.0,2460266.835079629,2023-11-18T08:02:30.88,/home/phys/astro8/MJArchive/octans/20231118/dark-0002_180.fit,
Dark-0002_10,B&C,10.0,2460278.1735224538,2023-11-29T16:09:52.34,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_10.fit,
dark-0002_120,B&C,120.0,2460266.837284491,2023-11-18T08:05:41.38,/home/phys/astro8/MJArchive/octans/20231118/dark-0002_120.fit,
Dark-0003_300,B&C,300.0,2460289.1058355323,2023-12-10T14:32:24.19,/home/phys/astro8/MJArchive/octans/20231210/Dark-0003_300.fit,
darks-0003_4,B&C,4.0,2460286.992911227,2023-12-08T11:49:47.53,/home/phys/astro8/MJArchive/octans/20231208/darks-0003_4.fit,
Dark-0005300,B&C,300.0,2460291.9061293984,2023-12-13T09:44:49.58,/home/phys/astro8/MJArchive/octans/20231213/Dark-0005300.fit,
Dark-0003_20,B&C,20.0,2460278.1951100696,2023-11-29T16:40:57.51,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_20.fit,
darks-0006_4,B&C,4.0,2460286.993888426,2023-12-08T11:51:11.96,/home/phys/astro8/MJArchive/octans/20231208/darks-0006_4.fit,
Dark-0002_3,B&C,3.0,2460278.172787384,2023-11-29T16:08:48.83,/home/phys/astro8/MJArchive/octans/20231129/Dark-0002_3.fit,
darks-0001_60,B&C,60.0,2460283.0356710646,2023-12-04T12:51:21.98,/home/phys/astro8/MJArchive/octans/20231204/darks-0001_60.fit,
darks-0001_300,B&C,300.0,2460287.150607408,2023-12-08T15:36:52.48,/home/phys/astro8/MJArchive/octans/20231208/darks-0001_300.fit,
Dark-0001_60,B&C,60.0,2460289.099101505,2023-12-10T14:22:42.37,/home/phys/astro8/MJArchive/octans/20231210/Dark-0001_60.fit,
Dark-0003,B&C,300.0,2460293.0384487268,2023-12-14T12:55:21.97,/home/phys/astro8/MJArchive/octans/20231214/Dark-0003.fit,
Darks-0001_120,B&C,120.0,2460273.167821412,2023-11-24T16:01:39.77,/home/phys/astro8/MJArchive/octans/20231125/Darks-0001_120.fit,
Darks-0001_90,B&C,90.0,2460272.12575926,2023-11-23T15:01:05.60,/home/phys/astro8/MJArchive/octans/20231123/Darks-0001_90.fit,
Dark -0003D120,B&C,120.0,2460265.8630327545,2023-11-17T08:42:46.03,/home/phys/astro8/MJArchive/octans/20231117/Dark -0003D120.fit,
darks-0002_60,B&C,60.0,2460284.035201505,2023-12-05T12:50:41.41,/home/phys/astro8/MJArchive/octans/20231205/darks-0002_60.fit,
dark-0001_120,B&C,0.0,2460275.165978588,2023-11-26T15:59:00.55,/home/phys/astro8/MJArchive/octans/20231126/dark-0001_120.fit,
darks-0003_60,B&C,60.0,2460283.043103009,2023-12-04T13:02:04.10,/home/phys/astro8/MJArchive/octans/20231204/darks-0003_60.fit,
Dark-0003_24,B&C,24.0,2460278.194334722,2023-11-29T16:39:50.52,/home/phys/astro8/MJArchive/octans/20231129/Dark-0003_24.fit,
dark-0005_30,B&C,30.0,2460266.1649479168,2023-11-17T15:57:31.50,/home/phys/astro8/MJArchive/octans/20231117/dark-0005_30.fit,
Darks-0001_120,B&C,120.0,2460273.167821412,2023-11-24T16:01:39.77,/home/phys/astro8/MJArchive/octans/20231124/Darks-0001_120.fit,
Darks-0003_120,B&C,120.0,2460273.179213194,2023-11-24T16:18:04.02,/home/phys/astro8/MJArchive/octans/20231125/Darks-0003_120.fit,
Darks-0003_180,B&C,180.0,2460273.1807243056,2023-11-24T16:20:14.58,/home/phys/astro8/MJArchive/octans/20231124/Darks-0003_180.fit,
Darks-0001_180,B&C,180.0,2460272.128433102,2023-11-23T15:04:56.62,/home/phys/astro8/MJArchive/octans/20231123/Darks-0001_180.fit,
Darks-0003_120,B&C,120.0,2460273.179213194,2023-11-24T16:18:04.02,/home/phys/astro8/MJArchive/octans/20231124/Darks-0003_120.fit,
Dark-0001_30,B&C,30.0,2460278.169870139,2023-11-29T16:04:36.78,/home/phys/astro8/MJArchive/octans/20231129/Dark-0001_30.fit,
Dark-0002_B2_300,B&C,300.0,2460296.88441169,2023-12-18T09:13:33.17,/home/phys/astro8/MJArchive/octans/20231218/Dark-0002_B2_300.fit,
Dark-0003B1_120,B&C,120.0,2460296.8972957176,2023-12-18T09:32:06.35,/home/phys/astro8/MJArchive/octans/20231218/Dark-0003B1_120.fit,
Dark-0001B2_180,B&C,180.0,2460296.880753588,2023-12-18T09:08:17.11,/home/phys/astro8/MJArchive/octans/20231218/Dark-0001B2_180.fit,
Dark-0001_B2_300,B&C,300.0,2460296.877215625,2023-12-18T09:03:11.43,/home/phys/astro8/MJArchive/octans/20231218/Dark-0001_B2_300.fit,
Dark-0003_B2_300,B&C,300.0,2460296.8916100697,2023-12-18T09:23:55.11,/home/phys/astro8/MJArchive/octans/20231218/Dark-0003_B2_300.fit,
Dark-0002B2_180,B&C,180.0,2460296.8879504628,2023-12-18T09:18:38.92,/home/phys/astro8/MJArchive/octans/20231218/Dark-0002B2_180.fit,
Dark-0003B2_180,B&C,180.0,2460296.895147338,2023-12-18T09:29:00.73,/home/phys/astro8/MJArchive/octans/20231218/Dark-0003B2_180.fit,
Dark-0002B1_120,B&C,120.0,2460296.8900996526,2023-12-18T09:21:44.61,/home/phys/astro8/MJArchive/octans/20231218/Dark-0002B1_120.fit,
Dark-0001B1_120,B&C,120.0,2460296.8829020835,2023-12-18T09:11:22.74,/home/phys/astro8/MJArchive/octans/20231218/Dark-0001B1_120.fit,
darks-0003_300,B&C,300.0,2460343.0290641203,2024-02-02T12:41:51.14,/home/phys/astro8/MJArchive/octans/20240202/darks-0003_300.fit,
Dark-0003_dark60,B&C,60.0,2460188.7615655093,2023-09-01T06:16:39.26,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0003_dark60.fit,
Darks-0002_180,B&C,180.0,2460352.156882523,2024-02-11T15:45:54.65,/home/phys/astro8/MJArchive/octans/20240211/Darks-0002_180.fit,
Dark-0078_bias,B&C,0.0,2460188.7930810186,2023-09-01T07:02:02.20,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0078_bias.fit,
Dark-0024_bias,B&C,0.0,2460188.767298264,2023-09-01T06:24:54.57,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0024_bias.fit,
Darks-0003_180,B&C,180.0,2460352.151929629,2024-02-11T15:38:46.72,/home/phys/astro8/MJArchive/octans/20240211/Darks-0003_180.fit,
Dark-0001_dark60,B&C,60.0,2460188.748892708,2023-09-01T05:58:24.33,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0001_dark60.fit,
Dark-0018_bias,B&C,0.0,2460188.761184375,2023-09-01T06:16:06.33,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0018_bias.fit,
Dark-0080_bias,B&C,0.0,2460188.799017824,2023-09-01T07:10:35.14,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0080_bias.fit,
Dark 20240213_-0001300,B&C,300.0,2460354.1789222225,2024-02-13T16:17:38.88,/home/phys/astro8/MJArchive/octans/20240213/Dark 20240213_-0001300.fit,
Dark-0002_dark10,B&C,10.0,2460188.75507037,2023-09-01T06:07:18.08,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0002_dark10.fit,
Dark-0023_bias,B&C,0.0,2460188.767254167,2023-09-01T06:24:50.76,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0023_bias.fit,
Dark-0039_bias,B&C,0.0,2460188.773811805,2023-09-01T06:34:17.34,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0039_bias.fit,
Dark-0041_bias,B&C,0.0,2460188.7738998844,2023-09-01T06:34:24.95,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0041_bias.fit,
Dark-0002_bias,B&C,0.0,2460188.754626852,2023-09-01T06:06:39.76,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0002_bias.fit,
darks-0003,B&C,300.0,2460348.0713119213,2024-02-07T13:42:41.35,/home/phys/astro8/MJArchive/octans/20240207/darks-0003.fit,
darks-0003_120,B&C,120.0,2460343.027554514,2024-02-02T12:39:40.71,/home/phys/astro8/MJArchive/octans/20240202/darks-0003_120.fit,
Dark-0091_bias,B&C,0.0,2460188.805353125,2023-09-01T07:19:42.51,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0091_bias.fit,
Dark-0054_bias,B&C,0.0,2460188.780323495,2023-09-01T06:43:39.95,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0054_bias.fit,
Dark-0013_bias,B&C,0.0,2460188.760962963,2023-09-01T06:15:47.20,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0013_bias.fit,
Dark-0002_dark120,B&C,120.0,2460188.75596875,2023-09-01T06:08:35.70,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0002_dark120.fit,
Dark-0047_bias,B&C,0.0,2460188.7800145834,2023-09-01T06:43:13.26,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0047_bias.fit,
Darks-0001_120,B&C,120.0,2460353.206586343,2024-02-12T16:57:29.06,/home/phys/astro8/MJArchive/octans/20240212/Darks-0001_120.fit,
Darks-0002_180,B&C,180.0,2460353.2116912035,2024-02-12T17:04:50.12,/home/phys/astro8/MJArchive/octans/20240212/Darks-0002_180.fit,
Dark-0081_bias,B&C,0.0,2460188.799062616,2023-09-01T07:10:39.01,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0081_bias.fit,
Dark-0100_bias,B&C,0.0,2460188.805753125,2023-09-01T07:20:17.07,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0100_bias.fit,
Dark 20240213_-0002300,B&C,300.0,2460354.184720023,2024-02-13T16:25:59.81,/home/phys/astro8/MJArchive/octans/20240213/Dark 20240213_-0002300.fit,
Dark-0099_bias,B&C,0.0,2460188.805709028,2023-09-01T07:20:13.26,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0099_bias.fit,
Dark-0061_bias,B&C,0.0,2460188.786481597,2023-09-01T06:52:32.01,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0061_bias.fit,
dark-0003_120,B&C,120.0,2460340.956816551,2024-01-31T10:57:48.95,/home/phys/astro8/MJArchive/octans/20240131/dark-0003_120.fit,
dark-0002_120,B&C,120.0,2460340.951713889,2024-01-31T10:50:28.08,/home/phys/astro8/MJArchive/octans/20240131/dark-0002_120.fit,
Darks-0002_120,B&C,120.0,2460353.213896065,2024-02-12T17:08:00.62,/home/phys/astro8/MJArchive/octans/20240212/Darks-0002_120.fit,
Dark-0071_bias,B&C,0.0,2460188.7927721064,2023-09-01T07:01:35.51,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0071_bias.fit,
Dark-0090_bias,B&C,0.0,2460188.805309028,2023-09-01T07:19:38.70,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0090_bias.fit,
Dark-0020_bias,B&C,0.0,2460188.7612725697,2023-09-01T06:16:13.95,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0020_bias.fit,
dark-0001_300,B&C,300.0,2460342.9845648147,2024-02-02T11:37:46.40,/home/phys/astro8/MJArchive/octans/20240202/dark-0001_300.fit,
Dark-0051_bias,B&C,0.0,2460188.780191088,2023-09-01T06:43:28.51,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0051_bias.fit,
Dark-0004_bias,B&C,0.0,2460188.7547158566,2023-09-01T06:06:47.45,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0004_bias.fit,
Darks-0001_180,B&C,180.0,2460353.2043814813,2024-02-12T16:54:18.56,/home/phys/astro8/MJArchive/octans/20240212/Darks-0001_180.fit,
darks-0001,B&C,300.0,2460348.0641252315,2024-02-07T13:32:20.42,/home/phys/astro8/MJArchive/octans/20240207/darks-0001.fit,
darks-0001_120,B&C,120.0,2460344.1285774307,2024-02-03T15:05:09.09,/home/phys/astro8/MJArchive/octans/20240203/darks-0001_120.fit,
Dark-0059_bias,B&C,0.0,2460188.7863925924,2023-09-01T06:52:24.32,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0059_bias.fit,
Dark-0079_bias,B&C,0.0,2460188.798973611,2023-09-01T07:10:31.32,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0079_bias.fit,
Dark-0010_dark120,B&C,120.0,2460188.8066957174,2023-09-01T07:21:38.51,/home/phys/astro8/MJArchive/octans/Calibration_FLI/Dark-0010_dark120.fit,
