name,band,chip,exptime,jd,date,field,filename,dark_file,time_diff,nimages,flat_type,note
F5860-121-V-m-9,                 V,9,121,2459521.026812,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5860-121-V-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-9.fits.gz,-0.04487333307042718,1,dome,bad
F5860-121-V-m-10,                 V,10,121,2459521.026812,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5860-121-V-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-10.fits.gz,-0.04487333307042718,1,dome,bad
F5859-121-V-m-1,                 V,1,121,2459521.0214346666,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5859-121-V-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-1.fits.gz,-0.05211733328178525,3,dome,good
F5859-121-V-m-2,                 V,2,121,2459521.0214346666,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5859-121-V-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-2.fits.gz,-0.05211733328178525,3,dome,good
F5859-121-V-m-3,                 V,3,121,2459521.0214346666,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5859-121-V-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-3.fits.gz,-0.05211733328178525,3,dome,good
F5859-121-V-m-4,                 V,4,121,2459521.0214346666,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5859-121-V-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-4.fits.gz,-0.05211733328178525,3,dome,good
F5859-121-V-m-5,                 V,5,121,2459521.0214346666,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5859-121-V-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-5.fits.gz,-0.05211733328178525,3,dome,good
F5859-121-V-m-6,                 V,6,121,2459521.0214346666,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5859-121-V-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-6.fits.gz,-0.05211733328178525,3,dome,good
F5859-121-V-m-7,                 V,7,121,2459521.0214346666,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5859-121-V-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-7.fits.gz,-0.05211733328178525,3,dome,good
F5859-121-V-m-8,                 V,8,121,2459521.0214346666,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5859-121-V-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-8.fits.gz,-0.05211733328178525,3,dome,good
F5859-121-V-m-9,                 V,9,121,2459521.0214346666,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5859-121-V-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-9.fits.gz,-0.05211733328178525,3,dome,good
F5859-121-V-m-10,                 V,10,121,2459521.0214346666,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5859-121-V-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-10.fits.gz,-0.05211733328178525,3,dome,good
F5858-121-V-m-1,                 V,1,121,2459521.014823,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5858-121-V-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-1.fits.gz,-0.056862333323806524,1,dome,bad
F5858-121-V-m-2,                 V,2,121,2459521.014823,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5858-121-V-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-2.fits.gz,-0.056862333323806524,1,dome,bad
F5858-121-V-m-3,                 V,3,121,2459521.014823,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5858-121-V-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-3.fits.gz,-0.056862333323806524,1,dome,bad
F5858-121-V-m-4,                 V,4,121,2459521.014823,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5858-121-V-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-4.fits.gz,-0.056862333323806524,1,dome,bad
F5858-121-V-m-5,                 V,5,121,2459521.014823,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5858-121-V-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-5.fits.gz,-0.056862333323806524,1,dome,bad
F5858-121-V-m-6,                 V,6,121,2459521.014823,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5858-121-V-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-6.fits.gz,-0.056862333323806524,1,dome,bad
F5858-121-V-m-7,                 V,7,121,2459521.014823,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5858-121-V-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-7.fits.gz,-0.056862333323806524,1,dome,bad
F5858-121-V-m-8,                 V,8,121,2459521.014823,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5858-121-V-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-8.fits.gz,-0.056862333323806524,1,dome,bad
F5858-121-V-m-9,                 V,9,121,2459521.014823,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5858-121-V-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-9.fits.gz,-0.056862333323806524,1,dome,bad
F5858-121-V-m-10,                 V,10,121,2459521.014823,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5858-121-V-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-10.fits.gz,-0.056862333323806524,1,dome,bad
F5857-121-R-m-1,                 R,1,121,2459521.003514333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5857-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-1.fits.gz,-0.06816933304071426,3,dome,good
F5857-121-R-m-2,                 R,2,121,2459521.003514333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5857-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-2.fits.gz,-0.06816933304071426,3,dome,good
F5857-121-R-m-3,                 R,3,121,2459521.003514333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5857-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-3.fits.gz,-0.06816933304071426,3,dome,good
F5857-121-R-m-4,                 R,4,121,2459521.003514333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5857-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-4.fits.gz,-0.06816933304071426,3,dome,good
F5857-121-R-m-5,                 R,5,121,2459521.003514333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5857-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-5.fits.gz,-0.06816933304071426,3,dome,good
F5857-121-R-m-6,                 R,6,121,2459521.003514333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5857-121-R-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-6.fits.gz,-0.06816933304071426,3,dome,good
F5857-121-R-m-7,                 R,7,121,2459521.003514333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5857-121-R-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-7.fits.gz,-0.06816933304071426,3,dome,good
F5857-121-R-m-8,                 R,8,121,2459521.003514333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5857-121-R-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-8.fits.gz,-0.06816933304071426,3,dome,good
F5857-121-R-m-9,                 R,9,121,2459521.003514333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5857-121-R-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-9.fits.gz,-0.06816933304071426,3,dome,good
F5857-121-R-m-10,                 R,10,121,2459521.003514333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5857-121-R-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-10.fits.gz,-0.06816933304071426,3,dome,good
F5856-121-R-m-1,                 R,1,121,2459520.996257,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5856-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-1.fits.gz,-0.07542833313345909,1,dome,bad
F5856-121-R-m-2,                 R,2,121,2459520.996257,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5856-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-2.fits.gz,-0.07542833313345909,1,dome,bad
F5856-121-R-m-3,                 R,3,121,2459520.996257,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5856-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-3.fits.gz,-0.07542833313345909,1,dome,bad
F5856-121-R-m-4,                 R,4,121,2459520.996257,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5856-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-4.fits.gz,-0.07542833313345909,1,dome,bad
F5856-121-R-m-5,                 R,5,121,2459520.996257,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5856-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-5.fits.gz,-0.07542833313345909,1,dome,bad
F5856-121-R-m-6,                 R,6,121,2459520.996257,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5856-121-R-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-6.fits.gz,-0.07542833313345909,1,dome,bad
F5856-121-R-m-7,                 R,7,121,2459520.996257,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5856-121-R-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-7.fits.gz,-0.07542833313345909,1,dome,bad
F5856-121-R-m-8,                 R,8,121,2459520.996257,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5856-121-R-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-8.fits.gz,-0.07542833313345909,1,dome,bad
F5856-121-R-m-9,                 R,9,121,2459520.996257,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5856-121-R-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-9.fits.gz,-0.07542833313345909,1,dome,bad
F5856-121-R-m-10,                 R,10,121,2459520.996257,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5856-121-R-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-10.fits.gz,-0.07542833313345909,1,dome,bad
F5855-121-R-m-1,                 R,1,121,2459520.9898783336,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5855-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-1.fits.gz,-0.08367233304306865,3,dome,good
F5855-121-R-m-2,                 R,2,121,2459520.989878333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5855-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-2.fits.gz,-0.08367233304306865,3,dome,good
F5855-121-R-m-3,                 R,3,121,2459520.989878333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5855-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-3.fits.gz,-0.08367233304306865,3,dome,good
F5855-121-R-m-4,                 R,4,121,2459520.989878333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5855-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-4.fits.gz,-0.08367233304306865,3,dome,good
F5855-121-R-m-5,                 R,5,121,2459520.9898783336,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5855-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-5.fits.gz,-0.08367233304306865,3,dome,good
F5855-121-R-m-6,                 R,6,121,2459520.989878333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5855-121-R-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-6.fits.gz,-0.08367233304306865,3,dome,good
F5855-121-R-m-7,                 R,7,121,2459520.989878333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5855-121-R-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-7.fits.gz,-0.08367233304306865,3,dome,good
F5855-121-R-m-8,                 R,8,121,2459520.989878333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5855-121-R-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-8.fits.gz,-0.08367233304306865,3,dome,good
F5855-121-R-m-9,                 R,9,121,2459520.9898783336,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5855-121-R-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-9.fits.gz,-0.08367233304306865,3,dome,good
F5855-121-R-m-10,                 R,10,121,2459520.989878333,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5855-121-R-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-10.fits.gz,-0.08367233304306865,3,dome,good
F5854-121-R-m-1,                 R,1,121,2459520.9800166665,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5854-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-1.fits.gz,-0.09167033340781927,3,dome,good
F5854-121-R-m-2,                 R,2,121,2459520.9800166665,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5854-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-2.fits.gz,-0.09167033340781927,3,dome,good
F5854-121-R-m-3,                 R,3,121,2459520.9800166665,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5854-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-3.fits.gz,-0.09167033340781927,3,dome,good
F5854-121-R-m-4,                 R,4,121,2459520.9800166665,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5854-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-4.fits.gz,-0.09167033340781927,3,dome,good
F5854-121-R-m-5,                 R,5,121,2459520.980016667,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5854-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-5.fits.gz,-0.09167033340781927,3,dome,good
F5854-121-R-m-6,                 R,6,121,2459520.9800166665,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5854-121-R-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-6.fits.gz,-0.09167033340781927,3,dome,good
F5854-121-R-m-7,                 R,7,121,2459520.9800166665,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5854-121-R-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-7.fits.gz,-0.09167033340781927,3,dome,good
F5854-121-R-m-8,                 R,8,121,2459520.9800166665,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5854-121-R-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-8.fits.gz,-0.09167033340781927,3,dome,good
F5854-121-R-m-9,                 R,9,121,2459520.980016667,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5854-121-R-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-9.fits.gz,-0.09167033340781927,3,dome,good
F5854-121-R-m-10,                 R,10,121,2459520.9800166665,        2021-11-02,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5854-121-R-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22355-121-m-10.fits.gz,-0.09167033340781927,3,dome,good
F5853-121-V-m-1,                 V,1,121,2459463.25973,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5853-121-V-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-1.fits.gz,-0.013395200483500957,3,dome,good
F5853-121-V-m-2,                 V,2,121,2459463.25973,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5853-121-V-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-2.fits.gz,-0.013395200483500957,3,dome,good
F5853-121-V-m-3,                 V,3,121,2459463.25973,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5853-121-V-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-3.fits.gz,-0.013395200483500957,3,dome,good
F5853-121-V-m-4,                 V,4,121,2459463.25973,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5853-121-V-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-4.fits.gz,-0.013395200483500957,3,dome,good
F5853-121-V-m-5,                 V,5,121,2459463.25973,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5853-121-V-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-5.fits.gz,-0.013395200483500957,3,dome,bad
F5853-121-V-m-6,                 V,6,121,2459463.25973,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5853-121-V-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-6.fits.gz,-0.013395200483500957,3,dome,bad
F5853-121-V-m-7,                 V,7,121,2459463.25973,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5853-121-V-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-7.fits.gz,-0.013395200483500957,3,dome,good
F5853-121-V-m-8,                 V,8,121,2459463.25973,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5853-121-V-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-8.fits.gz,-0.013395200483500957,3,dome,bad
F5853-121-V-m-9,                 V,9,121,2459463.25973,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5853-121-V-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-9.fits.gz,-0.013395200483500957,3,dome,good
F5853-121-V-m-10,                 V,10,121,2459463.25973,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5853-121-V-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-10.fits.gz,-0.013395200483500957,3,dome,bad
F5852-121-I-m-1,                 I,1,121,2459463.241083,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5852-121-I-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-1.fits.gz,-0.032042200211435556,3,dome,good
F5852-121-I-m-2,                 I,2,121,2459463.241083,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5852-121-I-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-2.fits.gz,-0.032042200211435556,3,dome,good
F5852-121-I-m-3,                 I,3,121,2459463.241083,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5852-121-I-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-3.fits.gz,-0.032042200211435556,3,dome,good
F5852-121-I-m-4,                 I,4,121,2459463.241083,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5852-121-I-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-4.fits.gz,-0.032042200211435556,3,dome,good
F5852-121-I-m-5,                 I,5,121,2459463.241083,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5852-121-I-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-5.fits.gz,-0.032042200211435556,3,dome,good
F5852-121-I-m-6,                 I,6,121,2459463.241083,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5852-121-I-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-6.fits.gz,-0.032042200211435556,3,dome,good
F5852-121-I-m-7,                 I,7,121,2459463.241083,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5852-121-I-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-7.fits.gz,-0.032042200211435556,3,dome,good
F5852-121-I-m-8,                 I,8,121,2459463.241083,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5852-121-I-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-8.fits.gz,-0.032042200211435556,3,dome,good
F5852-121-I-m-9,                 I,9,121,2459463.241083,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5852-121-I-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-9.fits.gz,-0.032042200211435556,3,dome,good
F5852-121-I-m-10,                 I,10,121,2459463.241083,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5852-121-I-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-10.fits.gz,-0.032042200211435556,3,dome,good
F5851-121-R-m-1,                 R,1,121,2459463.222735666,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5851-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-1.fits.gz,-0.05038820020854473,3,dome,good
F5851-121-R-m-2,                 R,2,121,2459463.222735667,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5851-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-2.fits.gz,-0.05038820020854473,3,dome,good
F5851-121-R-m-3,                 R,3,121,2459463.222735666,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5851-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-3.fits.gz,-0.05038820020854473,3,dome,good
F5851-121-R-m-4,                 R,4,121,2459463.222735667,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5851-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-4.fits.gz,-0.05038820020854473,3,dome,good
F5851-121-R-m-5,                 R,5,121,2459463.222735666,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5851-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-5.fits.gz,-0.05038820020854473,3,dome,good
F5851-121-R-m-6,                 R,6,121,2459463.222735666,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5851-121-R-m-6.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-6.fits.gz,-0.05038820020854473,3,dome,good
F5851-121-R-m-7,                 R,7,121,2459463.222735667,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5851-121-R-m-7.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-7.fits.gz,-0.05038820020854473,3,dome,good
F5851-121-R-m-8,                 R,8,121,2459463.2227356667,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5851-121-R-m-8.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-8.fits.gz,-0.05038820020854473,3,dome,good
F5851-121-R-m-9,                 R,9,121,2459463.2227356667,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5851-121-R-m-9.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-9.fits.gz,-0.05038820020854473,3,dome,good
F5851-121-R-m-10,                 R,10,121,2459463.222735667,        2021-09-05,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5851-121-R-m-10.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22152-121-m-10.fits.gz,-0.05038820020854473,3,dome,good
F5850-121-R-m-1,                 R,1,121,2459427.276446667,        2021-07-31,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5850-121-R-m-1.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22060-121-m-1.fits.gz,0.09430593391880393,3,dome,good
F5850-121-R-m-2,                 R,2,121,2459427.2764466666,        2021-07-31,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5850-121-R-m-2.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22060-121-m-2.fits.gz,0.09430593391880393,3,dome,good
F5850-121-R-m-3,                 R,3,121,2459427.2764466666,        2021-07-31,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5850-121-R-m-3.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22060-121-m-3.fits.gz,0.09430593391880393,3,dome,good
F5850-121-R-m-4,                 R,4,121,2459427.276446667,        2021-07-31,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5850-121-R-m-4.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22060-121-m-4.fits.gz,0.09430593391880393,3,dome,good
F5850-121-R-m-5,                 R,5,121,2459427.2764466666,        2021-07-31,        flat_round,/home/phys/astronomy/rri38/moa/data/master/flat/F5850-121-R-m-5.fits.gz,/home/phys/astronomy/rri38/moa/data/master/dark/D22060-121-m-5.fits.gz,0.09430593391880393,3,dome,good
