name,band,telescope,exptime,jd,date,filename,note
Flat-0013R,R,,0.6,2458725.6840162035,2019-08-30T04:24:59,/home/phys/astro8/MJArchive/octans/20190830/Flat-0013R.fit,good
Flats_20220908-0011_V,V,B&C,2.5,2459831.2746276623,2022-09-08T18:35:27.83,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0011_V.fit,good
flats_20220905-0011_R_,R,B&C,1.0,2459828.2779949075,2022-09-05T18:40:18.76,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0011_R_.fit,good
Flats_20220908-0005_OIII,OIII,B&C,15.0,2459831.278923611,2022-09-08T18:41:39.00,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0005_OIII.fit,good
flat_20220903-0005SII,SII,B&C,13.0,2459825.2869792823,2022-09-02T18:53:15.01,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0005SII.fit,over
flats_20220905-0004_r,r,B&C,10.0,2459828.2732131947,2022-09-05T18:33:25.62,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0004_r.fit,good
flat-0005r,r,,20.0,2459608.861992477,2022-01-29T08:41:16.15,/home/phys/astro8/MJArchive/octans/20220129/flat-0005r.fit,good
flat-0002r,r,,12.0,2459610.210454745,2022-01-30T17:03:03.29,/home/phys/astro8/MJArchive/octans/20220130/flat-0002r.fit,good
flat_20220903-0010OIII,OIII,B&C,7.0,2459825.2883753474,2022-09-02T18:55:15.63,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0010OIII.fit,good
flats_20220904-0010_SII,SII,B&C,10.0,2459827.2888642363,2022-09-04T18:55:57.87,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0010_SII.fit,good
flats_20220906-0005_Ha,Halpha,B&C,8.0,2459828.762934954,2022-09-06T06:18:37.58,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0005_Ha.fit,good
Flat-0006rr,r,,6.0,2458725.6575810187,2019-08-30T03:46:55,/home/phys/astro8/MJArchive/octans/20190830/Flat-0006rr.fit,over
Flat_r_20220829-0006r,r,B&C,10.0,2459821.27784294,2022-08-29T18:40:05.63,/home/phys/astro8/MJArchive/octans/20220829/Flat_r_20220829-0006r.fit,good
Flat-0002V,V,,10.0,2458725.6448842594,2019-08-30T03:28:38,/home/phys/astro8/MJArchive/octans/20190830/Flat-0002V.fit,over
Flat-0013uu,u,,60.0,2458725.6844444443,2019-08-30T04:25:36,/home/phys/astro8/MJArchive/octans/20190830/Flat-0013uu.fit,lower
Flat_i_20220829-0004i,i,B&C,5.0,2459821.280512963,2022-08-29T18:43:56.32,/home/phys/astro8/MJArchive/octans/20220829/Flat_i_20220829-0004i.fit,good
flat_20220903-0006r,r,B&C,12.0,2459825.2762282407,2022-09-02T18:37:46.12,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0006r.fit,good
flat_20220903-0001SII,SII,B&C,18.0,2459825.28601794,2022-09-02T18:51:51.95,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0001SII.fit,over
flat_20220903-0011OIII,OIII,B&C,7.0,2459825.2885012734,2022-09-02T18:55:26.51,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0011OIII.fit,good
Flats-0014-i,i,,5.0,2459399.7410766203,2021-07-04T05:47:09.02,/home/phys/astro8/MJArchive/octans/20210704/Flats-0014-i.fit,lower
flat-0013V,V,,10.0,2459606.2090645833,2022-01-26T17:01:03.18,/home/phys/astro8/MJArchive/octans/20220126/flat-0013V.fit,good
flat-0004g,g,,30.0,2459610.203366898,2022-01-30T16:52:50.90,/home/phys/astro8/MJArchive/octans/20220130/flat-0004g.fit,good
flats_20220904-0002_r,r,B&C,10.0,2459827.274616551,2022-09-04T18:35:26.87,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0002_r.fit,good
Flats-0002-g,g,,10.0,2459399.733316088,2021-07-04T05:35:58.51,/home/phys/astro8/MJArchive/octans/20210704/Flats-0002-g.fit,over
Flat20220908-0003_i,i,B&C,12.0,2459830.7819452547,2022-09-08T06:46:00.07,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0003_i.fit,over
flat_20220903-0005g,g,B&C,20.0,2459825.2739510415,2022-09-02T18:34:29.37,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0005g.fit,over
Flats_20220908-0005_i,i,B&C,0.5,2459831.2762927082,2022-09-08T18:37:51.69,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0005_i.fit,good
flat_20220903-0013i,i,B&C,1.0,2459825.281455324,2022-09-02T18:45:17.74,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0013i.fit,good
flats-0002r,r,,15.0,2459605.20385463,2022-01-25T16:53:33.04,/home/phys/astro8/MJArchive/octans/20220125/flats-0002r.fit,good
flat_20220903-0009Ha,Halpha,B&C,7.0,2459825.2907582177,2022-09-02T18:58:41.51,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0009Ha.fit,good
flats_20220904-0006_V,V,B&C,5.0,2459827.2770832176,2022-09-04T18:38:59.99,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0006_V.fit,good
flat-0005V,V,,15.0,2459606.2072680555,2022-01-26T16:58:27.96,/home/phys/astro8/MJArchive/octans/20220126/flat-0005V.fit,good
flat-0002g,g,,30.0,2459608.8652457176,2022-01-29T08:45:57.23,/home/phys/astro8/MJArchive/octans/20220129/flat-0002g.fit,good
flat_20220903-0002r,r,B&C,15.0,2459825.275266088,2022-09-02T18:36:22.99,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0002r.fit,good
Flats_20220908-0010_i,i,B&C,0.5,2459831.276553125,2022-09-08T18:38:14.19,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0010_i.fit,good
flat-0018r,r,,10.0,2459605.8624083335,2022-01-26T08:41:52.08,/home/phys/astro8/MJArchive/octans/20220126/flat-0018r.fit,over
Flats_20220908-0006_B,B,B&C,12.0,2459831.269670023,2022-09-08T18:28:19.49,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0006_B.fit,good
Flat-0013i,i,,2.0,2459684.2853711806,2022-04-14T18:50:56.07,/home/phys/astro8/MJArchive/octans/20220414/Flat-0013i.fit,good
Flat20220908-0001_V,V,B&C,25.0,2459830.7856310187,2022-09-08T06:51:18.52,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0001_V.fit,lower
flats-0035V,V,,2.0,2459605.2125054398,2022-01-25T17:06:00.47,/home/phys/astro8/MJArchive/octans/20220125/flats-0035V.fit,good
FlatDome-0001g,g,B&C,5.0,2459687.8685755786,2022-04-18T08:50:44.93,/home/phys/astro8/MJArchive/octans/20220417/FlatDome-0001g.fit,good
flat_20220903-0004OIII,OIII,B&C,30.0,2459825.2838417822,2022-09-02T18:48:43.93,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0004OIII.fit,over
flat-0002_g,g,,20.0,2459606.8660002314,2022-01-27T08:47:02.42,/home/phys/astro8/MJArchive/octans/20220127/flat-0002_g.fit,good
flat_20220903-0009g,g,B&C,5.0,2459825.2772916667,2022-09-02T18:39:18.00,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0009g.fit,good
flats_20220904-0010_g,g,B&C,8.0,2459827.2739958335,2022-09-04T18:34:33.24,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0010_g.fit,good
Flat-0011zz,z,,0.1,2458725.6795601854,2019-08-30T04:18:34,/home/phys/astro8/MJArchive/octans/20190830/Flat-0011zz.fit,good
Flat-0025uu,u,,60.0,2458725.7227314813,2019-08-30T05:20:44,/home/phys/astro8/MJArchive/octans/20190830/Flat-0025uu.fit,lower
Flat-0022i,i,,3.0,2459682.284669792,2022-04-12T18:49:55.47,/home/phys/astro8/MJArchive/octans/20220412/Flat-0022i.fit,over
flats-0005g,g,,30.0,2459605.199177199,2022-01-25T16:46:48.91,/home/phys/astro8/MJArchive/octans/20220125/flats-0005g.fit,good
Flat-0003R,R,,1.0,2458725.6479050927,2019-08-30T03:32:59,/home/phys/astro8/MJArchive/octans/20190830/Flat-0003R.fit,over
flats_20220904-0008_R_,R,B&C,2.0,2459827.278891204,2022-09-04T18:41:36.20,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0008_R_.fit,good
Flat-0013gg,g,,5.0,2458725.6853009257,2019-08-30T04:26:50,/home/phys/astro8/MJArchive/octans/20190830/Flat-0013gg.fit,good
Flats_20220908-0011_g,g,B&C,2.0,2459831.2725671297,2022-09-08T18:32:29.80,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0011_g.fit,good
Flat-0003V,V,,10.0,2458725.647650463,2019-08-30T03:32:37,/home/phys/astro8/MJArchive/octans/20190830/Flat-0003V.fit,over
flats_20220904-0010_R_,R,B&C,2.0,2459827.2790269675,2022-09-04T18:41:47.93,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0010_R_.fit,good
FlatDome-0013,bad,bad,-999.0,-999.0,bad,bad,bad
Flat-0008i,i,,2.0,2459684.2849877314,2022-04-14T18:50:22.94,/home/phys/astro8/MJArchive/octans/20220414/Flat-0008i.fit,good
Flat-0003gg,g,,20.0,2458725.6489699073,2019-08-30T03:34:31,/home/phys/astro8/MJArchive/octans/20190830/Flat-0003gg.fit,over
Flat-0027gg,g,,5.0,2458725.7299189814,2019-08-30T05:31:05,/home/phys/astro8/MJArchive/octans/20190830/Flat-0027gg.fit,good
FlatDome-0014g,g,B&C,5.0,2459687.873097338,2022-04-18T08:57:15.61,/home/phys/astro8/MJArchive/octans/20220418/FlatDome-0014g.fit,good
Flat-0004g,g,,30.0,2459682.275686227,2022-04-12T18:36:59.29,/home/phys/astro8/MJArchive/octans/20220412/Flat-0004g.fit,over
flats_20220904-0014_i,i,B&C,1.0,2459827.280574537,2022-09-04T18:44:01.64,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0014_i.fit,good
flats_20220906-0001_g,g,B&C,8.0,2459828.7785395836,2022-09-06T06:41:05.82,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0001_g.fit,good
Flat-0001gg,g,,20.0,2458725.643449074,2019-08-30T03:26:34,/home/phys/astro8/MJArchive/octans/20190830/Flat-0001gg.fit,over
flats-0009r,r,,15.0,2459605.20589375,2022-01-25T16:56:29.22,/home/phys/astro8/MJArchive/octans/20220125/flats-0009r.fit,good
flats-0009V,V,,6.0,2459605.209970023,2022-01-25T17:02:21.41,/home/phys/astro8/MJArchive/octans/20220125/flats-0009V.fit,over
Flat-0016rr,r,,5.0,2458725.6950231483,2019-08-30T04:40:50,/home/phys/astro8/MJArchive/octans/20190830/Flat-0016rr.fit,over
Flat-0011r,r,B&C,4.0,2459686.2813188657,2022-04-16T18:45:05.95,/home/phys/astro8/MJArchive/octans/20220416/Flat-0011r.fit,lower
flat_20220903-0007g,g,B&C,15.0,2459825.274563773,2022-09-02T18:35:22.31,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0007g.fit,over
flats_20220904-0013_i,i,B&C,1.0,2459827.2805171297,2022-09-04T18:43:56.68,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0013_i.fit,good
flats_20220906-0003_Ha,Halpha,B&C,8.0,2459828.7626605323,2022-09-06T06:18:13.87,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0003_Ha.fit,good
flat-0003r,r,,5.0,2459605.860071875,2022-01-26T08:38:30.21,/home/phys/astro8/MJArchive/octans/20220126/flat-0003r.fit,over
flats_20220906-0017_i,i,B&C,0.8,2459828.772423611,2022-09-06T06:32:17.40,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0017_i.fit,good
Flat-0004r,r,,6.0,2459684.282651273,2022-04-14T18:47:01.07,/home/phys/astro8/MJArchive/octans/20220414/Flat-0004r.fit,good
flats_20220904-0003_Ha,Halpha,B&C,10.0,2459827.289528935,2022-09-04T18:56:55.30,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0003_Ha.fit,good
Flat-0003i,i,,15.0,2459682.777104977,2022-04-13T06:39:01.87,/home/phys/astro8/MJArchive/octans/20220413/Flat-0003i.fit,good
flat-0021,r,,10.0,2459606.860624074,2022-01-27T08:39:17.92,/home/phys/astro8/MJArchive/octans/20220127/flat-0021.fit,good
flat-0007V,V,,8.0,2459617.2197622685,2022-02-06T17:16:27.46,/home/phys/astro8/MJArchive/octans/20220206/flat-0007V.fit,good
Flat-0003g,g,,16.0,2459684.2784368056,2022-04-14T18:40:56.94,/home/phys/astro8/MJArchive/octans/20220414/Flat-0003g.fit,good
Flats_20220908-0009_R_,R,B&C,0.5,2459831.275476736,2022-09-08T18:36:41.19,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0009_R_.fit,good
flat_20220903-0004i,i,B&C,3.0,2459825.278569097,2022-09-02T18:41:08.37,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0004i.fit,good
Flat-0002r,r,,12.0,2459682.2793594906,2022-04-12T18:42:16.66,/home/phys/astro8/MJArchive/octans/20220412/Flat-0002r.fit,good
Flat-0011r,r,,9.0,2459682.281091204,2022-04-12T18:44:46.28,/home/phys/astro8/MJArchive/octans/20220412/Flat-0011r.fit,good
flat_20220903-0012Ha,Halpha,B&C,7.0,2459825.291168287,2022-09-02T18:59:16.94,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0012Ha.fit,good
Flats_20220908-0001_R_,R,B&C,1.0,2459831.27498912,2022-09-08T18:35:59.06,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0001_R_.fit,good
Flat-0026R,R,,0.6,2458725.725474537,2019-08-30T05:24:41,/home/phys/astro8/MJArchive/octans/20190830/Flat-0026R.fit,good
FlatDome-0003g,g,B&C,5.0,2459687.8687802083,2022-04-18T08:51:02.61,/home/phys/astro8/MJArchive/octans/20220417/FlatDome-0003g.fit,good
Flat -0008g,g,B&C,15.0,2459687.273768634,2022-04-17T18:34:13.61,/home/phys/astro8/MJArchive/octans/20220417/Flat -0008g.fit,lower
Flat-0003zz,z,,0.2,2458725.649537037,2019-08-30T03:35:20,/home/phys/astro8/MJArchive/octans/20190830/Flat-0003zz.fit,over
Flat_r_20220829-0002r,r,B&C,5.0,2459821.277056713,2022-08-29T18:38:57.70,/home/phys/astro8/MJArchive/octans/20220829/Flat_r_20220829-0002r.fit,lower
flats-0025V,V,,4.0,2459605.211625116,2022-01-25T17:04:44.41,/home/phys/astro8/MJArchive/octans/20220125/flats-0025V.fit,over
flat-0018z,z,,5.0,2459603.8783278936,2022-01-24T09:04:47.53,/home/phys/astro8/MJArchive/octans/20220124/flat-0018z.fit,lower
FlatDome-0013g,g,B&C,5.0,2459687.872893287,2022-04-18T08:56:57.98,/home/phys/astro8/MJArchive/octans/20220418/FlatDome-0013g.fit,good
flat_20220903-0002SII,SII,B&C,13.0,2459825.2863925924,2022-09-02T18:52:24.32,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0002SII.fit,good
flat-0002,Clear,,5.0,2459606.8574631945,2022-01-27T08:34:44.82,/home/phys/astro8/MJArchive/octans/20220127/flat-0002.fit,over
Flat-0010zz,z,,0.1,2458725.676388889,2019-08-30T04:14:00,/home/phys/astro8/MJArchive/octans/20190830/Flat-0010zz.fit,good
flats_20220904-0001_V,V,B&C,10.0,2459827.27637581,2022-09-04T18:37:58.87,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0001_V.fit,over
Flat-0023gg,g,,5.0,2458725.71724537,2019-08-30T05:12:50,/home/phys/astro8/MJArchive/octans/20190830/Flat-0023gg.fit,good
flats-0005V,V,,6.0,2459605.209495486,2022-01-25T17:01:40.41,/home/phys/astro8/MJArchive/octans/20220125/flats-0005V.fit,good
flats-0021V,V,,4.0,2459605.211246065,2022-01-25T17:04:11.66,/home/phys/astro8/MJArchive/octans/20220125/flats-0021V.fit,good
flats_20220905-0007_Ha,Halpha,B&C,8.0,2459828.2882171297,2022-09-05T18:55:01.96,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0007_Ha.fit,good
Flat-0011i,i,,3.0,2459682.2837358797,2022-04-12T18:48:34.78,/home/phys/astro8/MJArchive/octans/20220412/Flat-0011i.fit,good
Flat-0007g,g,,18.0,2459682.276841435,2022-04-12T18:38:39.10,/home/phys/astro8/MJArchive/octans/20220412/Flat-0007g.fit,good
flats_20220906-0008_V,V,B&C,5.0,2459828.775989699,2022-09-06T06:37:25.51,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0008_V.fit,good
Flat-0005g,g,,24.0,2459682.2761100694,2022-04-12T18:37:35.91,/home/phys/astro8/MJArchive/octans/20220412/Flat-0005g.fit,over
flat_20220903-0009SII,SII,B&C,11.0,2459825.28770625,2022-09-02T18:54:17.82,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0009SII.fit,good
Flats-0012-i,i,,5.0,2459399.740278125,2021-07-04T05:46:00.03,/home/phys/astro8/MJArchive/octans/20210704/Flats-0012-i.fit,lower
Flat_Halpha_20220829-0002Halpha,Halpha,B&C,10.0,2459821.2815024303,2022-08-29T18:45:21.81,/home/phys/astro8/MJArchive/octans/20220829/Flat_Halpha_20220829-0002Halpha.fit,lower
Flats_20220908-0007_r,r,B&C,2.0,2459831.273328125,2022-09-08T18:33:35.55,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0007_r.fit,good
Flats-0019-g,g,,5.0,2459399.7428894676,2021-07-04T05:49:45.65,/home/phys/astro8/MJArchive/octans/20210704/Flats-0019-g.fit,lower
flats-0011g,g,,20.0,2459605.201634491,2022-01-25T16:50:21.22,/home/phys/astro8/MJArchive/octans/20220125/flats-0011g.fit,over
Flat-0009I,I,,0.1,2458725.671574074,2019-08-30T04:07:04,/home/phys/astro8/MJArchive/octans/20190830/Flat-0009I.fit,good
Flat-0005zz,z,,0.2,2458725.6550810183,2019-08-30T03:43:19,/home/phys/astro8/MJArchive/octans/20190830/Flat-0005zz.fit,over
flat_20220903-0004SII,SII,B&C,13.0,2459825.286783912,2022-09-02T18:52:58.13,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0004SII.fit,good
Flat-0008i,i,,30.0,2459682.7790479166,2022-04-13T06:41:49.74,/home/phys/astro8/MJArchive/octans/20220413/Flat-0008i.fit,good
Flats-0001_I,I,,10.0,2459397.7542725694,2021-07-02T06:06:09.15,/home/phys/astro8/MJArchive/octans/20210702/Flats-0001_I.fit,lower
Flat-0003i,i,,5.0,2459684.2842832175,2022-04-14T18:49:22.07,/home/phys/astro8/MJArchive/octans/20220414/Flat-0003i.fit,over
flat-0015,r,,10.0,2459606.859629398,2022-01-27T08:37:51.98,/home/phys/astro8/MJArchive/octans/20220127/flat-0015.fit,over
flats_20220905-0003_r,r,B&C,10.0,2459828.2730533564,2022-09-05T18:33:11.81,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0003_r.fit,good
flats-0044V,V,,2.0,2459605.2131297453,2022-01-25T17:06:54.41,/home/phys/astro8/MJArchive/octans/20220125/flats-0044V.fit,good
Flat-0001I,I,,0.2,2458725.642523148,2019-08-30T03:25:14,/home/phys/astro8/MJArchive/octans/20190830/Flat-0001I.fit,over
flat-0008V,V,,8.0,2459617.2199256946,2022-02-06T17:16:41.58,/home/phys/astro8/MJArchive/octans/20220206/flat-0008V.fit,good
flat_20220903-0003SII,SII,B&C,13.0,2459825.286587963,2022-09-02T18:52:41.20,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0003SII.fit,good
Flat-0024V,V,,5.0,2458725.7188773146,2019-08-30T05:15:11,/home/phys/astro8/MJArchive/octans/20190830/Flat-0024V.fit,good
flat-0004r,r,,5.0,2459605.860175463,2022-01-26T08:38:39.16,/home/phys/astro8/MJArchive/octans/20220126/flat-0004r.fit,good
Flat-000430,bad,bad,-999.0,-999.0,bad,bad,bad
flats-0034V,V,,2.0,2459605.2124381945,2022-01-25T17:05:54.66,/home/phys/astro8/MJArchive/octans/20220125/flats-0034V.fit,good
Flat-0024B,B,,50.0,2458725.7180787036,2019-08-30T05:14:02,/home/phys/astro8/MJArchive/octans/20190830/Flat-0024B.fit,good
Flat-0010ii,i,,0.1,2458725.676226852,2019-08-30T04:13:46,/home/phys/astro8/MJArchive/octans/20190830/Flat-0010ii.fit,good
flats_20220904-0009_V,V,B&C,5.0,2459827.2773943287,2022-09-04T18:39:26.87,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0009_V.fit,good
Flat -0014g,g,B&C,15.0,2459687.2750792825,2022-04-17T18:36:06.85,/home/phys/astro8/MJArchive/octans/20220417/Flat -0014g.fit,lower
Flats_20220908-0004_i,i,B&C,0.5,2459831.2762413193,2022-09-08T18:37:47.25,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0004_i.fit,good
flats_20220906-0003_OIII,OIII,B&C,8.0,2459828.765887037,2022-09-06T06:22:52.64,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0003_OIII.fit,good
flats-0014V,V,,4.0,2459605.2105957177,2022-01-25T17:03:15.47,/home/phys/astro8/MJArchive/octans/20220125/flats-0014V.fit,good
Flats-0015-r,r,,5.0,2459399.741384028,2021-07-04T05:47:35.58,/home/phys/astro8/MJArchive/octans/20210704/Flats-0015-r.fit,lower
flat_20220903-0006r,r,B&C,12.0,2459825.2762282407,2022-09-02T18:37:46.12,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0006r.fit,good
Flat_Halpha_20220829-0003Halpha,Halpha,B&C,10.0,2459821.2816631943,2022-08-29T18:45:35.70,/home/phys/astro8/MJArchive/octans/20220829/Flat_Halpha_20220829-0003Halpha.fit,lower
Flat -0007g,g,B&C,15.0,2459687.27355,2022-04-17T18:33:54.72,/home/phys/astro8/MJArchive/octans/20220417/Flat -0007g.fit,lower
Flats_20220908-0009_clear,Clear,B&C,12.0,2459831.2627793984,2022-09-08T18:18:24.14,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0009_clear.fit,good
flats-0004g,g,,30.0,2459605.1987858796,2022-01-25T16:46:15.10,/home/phys/astro8/MJArchive/octans/20220125/flats-0004g.fit,good
Flats_20220908-0003_OIII,OIII,B&C,15.0,2459831.2784859953,2022-09-08T18:41:01.19,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0003_OIII.fit,good
flats-0038V,V,,2.0,2459605.212715972,2022-01-25T17:06:18.66,/home/phys/astro8/MJArchive/octans/20220125/flats-0038V.fit,good
flats_20220904-0007_g,g,B&C,10.0,2459827.273301389,2022-09-04T18:33:33.24,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0007_g.fit,good
Flats-0017-g,g,,5.0,2459399.7420908567,2021-07-04T05:48:36.65,/home/phys/astro8/MJArchive/octans/20210704/Flats-0017-g.fit,lower
flat-0005g,g,,15.0,2459605.8656296297,2022-01-26T08:46:30.40,/home/phys/astro8/MJArchive/octans/20220126/flat-0005g.fit,good
flat-0023r,r,,10.0,2459605.863215625,2022-01-26T08:43:01.83,/home/phys/astro8/MJArchive/octans/20220126/flat-0023r.fit,good
flats_20220904-0003_OIII,OIII,B&C,10.0,2459827.286104514,2022-09-04T18:51:59.43,/home/phys/astro8/MJArchive/octans/20220904/flats_20220904-0003_OIII.fit,good
Flats-0007-i,i,,15.0,2459399.7364224535,2021-07-04T05:40:26.90,/home/phys/astro8/MJArchive/octans/20210704/Flats-0007-i.fit,good
flat-0020r,r,,10.0,2459605.8627280095,2022-01-26T08:42:19.70,/home/phys/astro8/MJArchive/octans/20220126/flat-0020r.fit,good
flat-0001r,r,,25.0,2459608.8634702545,2022-01-29T08:43:23.83,/home/phys/astro8/MJArchive/octans/20220129/flat-0001r.fit,good
flats_20220905-0005_SII,SII,B&C,8.0,2459828.2863564813,2022-09-05T18:52:21.20,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0005_SII.fit,good
Flat-0004gg,g,,20.0,2458725.651736111,2019-08-30T03:38:30,/home/phys/astro8/MJArchive/octans/20190830/Flat-0004gg.fit,over
Flat-0019V,V,,5.0,2458725.7030208334,2019-08-30T04:52:21,/home/phys/astro8/MJArchive/octans/20190830/Flat-0019V.fit,good
Flat-0007B,B,,50.0,2458725.657986111,2019-08-30T03:47:30,/home/phys/astro8/MJArchive/octans/20190830/Flat-0007B.fit,good
Flats_20220908-0003_clear,Clear,B&C,15.0,2459831.261496875,2022-09-08T18:16:33.33,/home/phys/astro8/MJArchive/octans/20220908/Flats_20220908-0003_clear.fit,good
Flat20220908-0001_g,g,B&C,30.0,2459830.7771327547,2022-09-08T06:39:04.27,/home/phys/astro8/MJArchive/octans/20220908/Flat20220908-0001_g.fit,over
flats_20220906-0006_g,g,B&C,9.0,2459828.779234028,2022-09-06T06:42:05.82,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0006_g.fit,good
flat-0009r,r,,9.0,2459610.211892014,2022-01-30T17:05:07.47,/home/phys/astro8/MJArchive/octans/20220130/flat-0009r.fit,good
flat_20220903-0007g,g,B&C,15.0,2459825.274563773,2022-09-02T18:35:22.31,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0007g.fit,over
Flat-0005r,r,,12.0,2459682.2799533564,2022-04-12T18:43:07.97,/home/phys/astro8/MJArchive/octans/20220412/Flat-0005r.fit,good
flats_20220905-0006_OIII,OIII,B&C,10.0,2459828.284427199,2022-09-05T18:49:34.51,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0006_OIII.fit,good
flats_20220906-0028_i,i,B&C,1.0,2459828.7732212963,2022-09-06T06:33:26.32,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0028_i.fit,good
Flat-0020gg,g,,5.0,2458725.7077430557,2019-08-30T04:59:09,/home/phys/astro8/MJArchive/octans/20190830/Flat-0020gg.fit,good
flat_20220903-0006OIII,OIII,B&C,20.0,2459825.284860301,2022-09-02T18:50:11.93,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0006OIII.fit,good
flats_20220906-0004_R_,R,B&C,1.5,2459828.7740466436,2022-09-06T06:34:37.63,/home/phys/astro8/MJArchive/octans/20220906/flats_20220906-0004_R_.fit,good
flat_20220903-0007i,i,B&C,3.0,2459825.2788346065,2022-09-02T18:41:31.31,/home/phys/astro8/MJArchive/octans/20220903/flat_20220903-0007i.fit,good
flats_20220905-0014_R_,R,B&C,1.0,2459828.2781649306,2022-09-05T18:40:33.45,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0014_R_.fit,good
Flat-0006i,i,,26.0,2459682.778164699,2022-04-13T06:40:33.43,/home/phys/astro8/MJArchive/octans/20220413/Flat-0006i.fit,good
flats-0014g,g,,15.0,2459605.2024548613,2022-01-25T16:51:32.10,/home/phys/astro8/MJArchive/octans/20220125/flats-0014g.fit,good
flat-0014z,z,,5.0,2459603.8776378473,2022-01-24T09:03:47.91,/home/phys/astro8/MJArchive/octans/20220124/flat-0014z.fit,lower
FlatDome-0004g,g,B&C,5.0,2459687.8710574075,2022-04-18T08:54:19.36,/home/phys/astro8/MJArchive/octans/20220418/FlatDome-0004g.fit,good
Flat-0014B,B,,50.0,2458725.686134259,2019-08-30T04:28:02,/home/phys/astro8/MJArchive/octans/20190830/Flat-0014B.fit,good
flats_20220905-0005_r,r,B&C,10.0,2459828.2733737268,2022-09-05T18:33:39.49,/home/phys/astro8/MJArchive/octans/20220905/flats_20220905-0005_r.fit,good
flat_20220903-0006OIII,OIII,B&C,20.0,2459825.284860301,2022-09-02T18:50:11.93,/home/phys/astro8/MJArchive/octans/20220902/flat_20220903-0006OIII.fit,good
Flat-0001i,i,,10.0,2459682.2820373843,2022-04-12T18:46:08.03,/home/phys/astro8/MJArchive/octans/20220412/Flat-0001i.fit,over
