name,telescope,exptime,jd,date,chip,readout,filename,nimages,note,readodut
D24629-60-m-10,MOA-II,60,2460524.288195,        2024-08-01,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24629-60-m-10.fits.gz,3,good,
D24628-0-m-1,MOA-II,0,2460524.286317,        2024-08-01,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24628-0-m-1.fits.gz,1,bad,
D24628-0-m-2,MOA-II,0,2460524.286317,        2024-08-01,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24628-0-m-2.fits.gz,1,bad,
D24628-0-m-3,MOA-II,0,2460524.286317,        2024-08-01,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24628-0-m-3.fits.gz,1,bad,
D24628-0-m-4,MOA-II,0,2460524.286317,        2024-08-01,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24628-0-m-4.fits.gz,1,bad,
D24628-0-m-5,MOA-II,0,2460524.286317,        2024-08-01,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24628-0-m-5.fits.gz,1,bad,
D24628-0-m-6,MOA-II,0,2460524.286317,        2024-08-01,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24628-0-m-6.fits.gz,1,bad,
D24628-0-m-7,MOA-II,0,2460524.286317,        2024-08-01,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24628-0-m-7.fits.gz,1,bad,
D24628-0-m-8,MOA-II,0,2460524.286317,        2024-08-01,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24628-0-m-8.fits.gz,1,bad,
D24628-0-m-9,MOA-II,0,2460524.286317,        2024-08-01,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24628-0-m-9.fits.gz,1,bad,
D24628-0-m-10,MOA-II,0,2460524.286317,        2024-08-01,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24628-0-m-10.fits.gz,1,bad,
D24627-300-m-1,MOA-II,300,2460523.2195923333,        2024-07-31,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24627-300-m-1.fits.gz,3,good,
D24627-300-m-2,MOA-II,300,2460523.2195923333,        2024-07-31,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24627-300-m-2.fits.gz,3,good,
D24627-300-m-3,MOA-II,300,2460523.2195923333,        2024-07-31,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24627-300-m-3.fits.gz,3,good,
D24627-300-m-4,MOA-II,300,2460523.2195923333,        2024-07-31,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24627-300-m-4.fits.gz,3,good,
D24627-300-m-5,MOA-II,300,2460523.2195923333,        2024-07-31,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24627-300-m-5.fits.gz,3,good,
D24627-300-m-6,MOA-II,300,2460523.2195923333,        2024-07-31,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24627-300-m-6.fits.gz,3,good,
D24627-300-m-7,MOA-II,300,2460523.2195923333,        2024-07-31,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24627-300-m-7.fits.gz,3,good,
D24627-300-m-8,MOA-II,300,2460523.2195923333,        2024-07-31,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24627-300-m-8.fits.gz,3,good,
D24627-300-m-9,MOA-II,300,2460523.2195923333,        2024-07-31,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24627-300-m-9.fits.gz,3,good,
D24627-300-m-10,MOA-II,300,2460523.2195923333,        2024-07-31,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24627-300-m-10.fits.gz,3,good,
D24626-0-m-1,MOA-II,0,2460523.213543,        2024-07-31,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24626-0-m-1.fits.gz,1,bad,
D24626-0-m-2,MOA-II,0,2460523.213543,        2024-07-31,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24626-0-m-2.fits.gz,1,bad,
D24626-0-m-3,MOA-II,0,2460523.213543,        2024-07-31,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24626-0-m-3.fits.gz,1,bad,
D24626-0-m-4,MOA-II,0,2460523.213543,        2024-07-31,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24626-0-m-4.fits.gz,1,bad,
D24626-0-m-5,MOA-II,0,2460523.213543,        2024-07-31,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24626-0-m-5.fits.gz,1,bad,
D24626-0-m-6,MOA-II,0,2460523.213543,        2024-07-31,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24626-0-m-6.fits.gz,1,bad,
D24626-0-m-7,MOA-II,0,2460523.213543,        2024-07-31,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24626-0-m-7.fits.gz,1,bad,
D24626-0-m-8,MOA-II,0,2460523.213543,        2024-07-31,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24626-0-m-8.fits.gz,1,bad,
D24626-0-m-9,MOA-II,0,2460523.213543,        2024-07-31,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24626-0-m-9.fits.gz,1,bad,
D24626-0-m-10,MOA-II,0,2460523.213543,        2024-07-31,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24626-0-m-10.fits.gz,1,bad,
D24625-60-m-1,MOA-II,60,2460523.053375167,        2024-07-31,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24625-60-m-1.fits.gz,3,good,
D24625-60-m-2,MOA-II,60,2460523.0533751664,        2024-07-31,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24625-60-m-2.fits.gz,3,good,
D24625-60-m-3,MOA-II,60,2460523.0533751664,        2024-07-31,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24625-60-m-3.fits.gz,3,good,
D24625-60-m-4,MOA-II,60,2460523.053375167,        2024-07-31,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24625-60-m-4.fits.gz,3,good,
D24625-60-m-5,MOA-II,60,2460523.0533751664,        2024-07-31,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24625-60-m-5.fits.gz,3,good,
D24625-60-m-6,MOA-II,60,2460523.053375167,        2024-07-31,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24625-60-m-6.fits.gz,3,good,
D24625-60-m-7,MOA-II,60,2460523.053375167,        2024-07-31,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24625-60-m-7.fits.gz,3,good,
D24625-60-m-8,MOA-II,60,2460523.0533751664,        2024-07-31,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24625-60-m-8.fits.gz,3,good,
D24625-60-m-9,MOA-II,60,2460523.053375167,        2024-07-31,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24625-60-m-9.fits.gz,3,good,
D24625-60-m-10,MOA-II,60,2460523.053375167,        2024-07-31,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24625-60-m-10.fits.gz,3,good,
D24624-0-m-1,MOA-II,0,2460523.051496,        2024-07-31,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24624-0-m-1.fits.gz,1,bad,
D24624-0-m-2,MOA-II,0,2460523.051496,        2024-07-31,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24624-0-m-2.fits.gz,1,bad,
D24624-0-m-3,MOA-II,0,2460523.051496,        2024-07-31,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24624-0-m-3.fits.gz,1,bad,
D24624-0-m-4,MOA-II,0,2460523.051496,        2024-07-31,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24624-0-m-4.fits.gz,1,bad,
D24624-0-m-5,MOA-II,0,2460523.051496,        2024-07-31,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24624-0-m-5.fits.gz,1,bad,
D24624-0-m-6,MOA-II,0,2460523.051496,        2024-07-31,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24624-0-m-6.fits.gz,1,bad,
D24624-0-m-7,MOA-II,0,2460523.051496,        2024-07-31,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24624-0-m-7.fits.gz,1,bad,
D24624-0-m-8,MOA-II,0,2460523.051496,        2024-07-31,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24624-0-m-8.fits.gz,1,bad,
D24624-0-m-9,MOA-II,0,2460523.051496,        2024-07-31,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24624-0-m-9.fits.gz,1,bad,
D24624-0-m-10,MOA-II,0,2460523.051496,        2024-07-31,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24624-0-m-10.fits.gz,1,bad,
D24623-60-m-1,MOA-II,60,2460519.944767167,        2024-07-28,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24623-60-m-1.fits.gz,3,good,
D24623-60-m-2,MOA-II,60,2460519.944767167,        2024-07-28,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24623-60-m-2.fits.gz,3,good,
D24623-60-m-3,MOA-II,60,2460519.9447671664,        2024-07-28,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24623-60-m-3.fits.gz,3,good,
D24623-60-m-4,MOA-II,60,2460519.944767167,        2024-07-28,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24623-60-m-4.fits.gz,3,good,
D24623-60-m-5,MOA-II,60,2460519.944767167,        2024-07-28,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24623-60-m-5.fits.gz,3,good,
D24623-60-m-6,MOA-II,60,2460519.9447671664,        2024-07-28,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24623-60-m-6.fits.gz,3,good,
D24623-60-m-7,MOA-II,60,2460519.9447671664,        2024-07-28,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24623-60-m-7.fits.gz,3,good,
D24623-60-m-8,MOA-II,60,2460519.944767167,        2024-07-28,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24623-60-m-8.fits.gz,3,good,
D24623-60-m-9,MOA-II,60,2460519.944767167,        2024-07-28,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24623-60-m-9.fits.gz,3,good,
D24623-60-m-10,MOA-II,60,2460519.944767167,        2024-07-28,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24623-60-m-10.fits.gz,3,good,
D24622-0-m-1,MOA-II,0,2460519.942881,        2024-07-28,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24622-0-m-1.fits.gz,1,bad,
D24622-0-m-2,MOA-II,0,2460519.942881,        2024-07-28,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24622-0-m-2.fits.gz,1,bad,
D24622-0-m-3,MOA-II,0,2460519.942881,        2024-07-28,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24622-0-m-3.fits.gz,1,bad,
D24622-0-m-4,MOA-II,0,2460519.942881,        2024-07-28,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24622-0-m-4.fits.gz,1,bad,
D24622-0-m-5,MOA-II,0,2460519.942881,        2024-07-28,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24622-0-m-5.fits.gz,1,bad,
D24622-0-m-6,MOA-II,0,2460519.942881,        2024-07-28,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24622-0-m-6.fits.gz,1,bad,
D24622-0-m-7,MOA-II,0,2460519.942881,        2024-07-28,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24622-0-m-7.fits.gz,1,bad,
D24622-0-m-8,MOA-II,0,2460519.942881,        2024-07-28,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24622-0-m-8.fits.gz,1,bad,
D24622-0-m-9,MOA-II,0,2460519.942881,        2024-07-28,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24622-0-m-9.fits.gz,1,bad,
D24622-0-m-10,MOA-II,0,2460519.942881,        2024-07-28,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24622-0-m-10.fits.gz,1,bad,
D24621-60-m-1,MOA-II,60,2460518.9478551666,        2024-07-27,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24621-60-m-1.fits.gz,3,good,
D24621-60-m-2,MOA-II,60,2460518.9478551666,        2024-07-27,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24621-60-m-2.fits.gz,3,good,
D24621-60-m-3,MOA-II,60,2460518.9478551666,        2024-07-27,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24621-60-m-3.fits.gz,3,good,
D24621-60-m-4,MOA-II,60,2460518.9478551666,        2024-07-27,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24621-60-m-4.fits.gz,3,good,
D24621-60-m-5,MOA-II,60,2460518.9478551666,        2024-07-27,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24621-60-m-5.fits.gz,3,good,
D24621-60-m-6,MOA-II,60,2460518.9478551666,        2024-07-27,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24621-60-m-6.fits.gz,3,good,
D24621-60-m-7,MOA-II,60,2460518.9478551666,        2024-07-27,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24621-60-m-7.fits.gz,3,good,
D24621-60-m-8,MOA-II,60,2460518.9478551666,        2024-07-27,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24621-60-m-8.fits.gz,3,good,
D24621-60-m-9,MOA-II,60,2460518.9478551666,        2024-07-27,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24621-60-m-9.fits.gz,3,good,
D24621-60-m-10,MOA-II,60,2460518.9478551666,        2024-07-27,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24621-60-m-10.fits.gz,3,good,
D24620-0-m-1,MOA-II,0,2460518.9459800003,        2024-07-27,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24620-0-m-1.fits.gz,1,bad,
D24620-0-m-2,MOA-II,0,2460518.9459800003,        2024-07-27,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24620-0-m-2.fits.gz,1,bad,
D24620-0-m-3,MOA-II,0,2460518.9459800003,        2024-07-27,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24620-0-m-3.fits.gz,1,bad,
D24620-0-m-4,MOA-II,0,2460518.9459800003,        2024-07-27,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24620-0-m-4.fits.gz,1,bad,
D24620-0-m-5,MOA-II,0,2460518.9459800003,        2024-07-27,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24620-0-m-5.fits.gz,1,bad,
D24620-0-m-6,MOA-II,0,2460518.9459800003,        2024-07-27,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24620-0-m-6.fits.gz,1,bad,
D24620-0-m-7,MOA-II,0,2460518.9459800003,        2024-07-27,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24620-0-m-7.fits.gz,1,bad,
D24620-0-m-8,MOA-II,0,2460518.9459800003,        2024-07-27,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24620-0-m-8.fits.gz,1,bad,
D24620-0-m-9,MOA-II,0,2460518.9459800003,        2024-07-27,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24620-0-m-9.fits.gz,1,bad,
D24620-0-m-10,MOA-II,0,2460518.9459800003,        2024-07-27,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24620-0-m-10.fits.gz,1,bad,
D24619-60-m-1,MOA-II,60,2460518.941781,        2024-07-27,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24619-60-m-1.fits.gz,3,good,
D24619-60-m-2,MOA-II,60,2460518.941781,        2024-07-27,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24619-60-m-2.fits.gz,3,good,
D24619-60-m-3,MOA-II,60,2460518.941781,        2024-07-27,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24619-60-m-3.fits.gz,3,good,
D24619-60-m-4,MOA-II,60,2460518.941781,        2024-07-27,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24619-60-m-4.fits.gz,3,good,
D24619-60-m-5,MOA-II,60,2460518.941781,        2024-07-27,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24619-60-m-5.fits.gz,3,good,
D24619-60-m-6,MOA-II,60,2460518.941781,        2024-07-27,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24619-60-m-6.fits.gz,3,good,
D24619-60-m-7,MOA-II,60,2460518.941781,        2024-07-27,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24619-60-m-7.fits.gz,3,good,
D24619-60-m-8,MOA-II,60,2460518.941781,        2024-07-27,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24619-60-m-8.fits.gz,3,good,
D24619-60-m-9,MOA-II,60,2460518.941781,        2024-07-27,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24619-60-m-9.fits.gz,3,good,
D24619-60-m-10,MOA-II,60,2460518.941781,        2024-07-27,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24619-60-m-10.fits.gz,3,good,
D24618-0-m-1,MOA-II,0,2460518.9399015,        2024-07-27,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24618-0-m-1.fits.gz,1,bad,
D24618-0-m-2,MOA-II,0,2460518.9399015,        2024-07-27,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24618-0-m-2.fits.gz,1,bad,
D24618-0-m-3,MOA-II,0,2460518.9399015,        2024-07-27,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24618-0-m-3.fits.gz,1,bad,
D24618-0-m-4,MOA-II,0,2460518.9399015,        2024-07-27,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24618-0-m-4.fits.gz,1,bad,
D24618-0-m-5,MOA-II,0,2460518.9399015,        2024-07-27,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24618-0-m-5.fits.gz,1,bad,
D24618-0-m-6,MOA-II,0,2460518.9399015,        2024-07-27,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24618-0-m-6.fits.gz,1,bad,
D24618-0-m-7,MOA-II,0,2460518.9399015,        2024-07-27,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24618-0-m-7.fits.gz,1,bad,
D24618-0-m-8,MOA-II,0,2460518.9399015,        2024-07-27,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24618-0-m-8.fits.gz,1,bad,
D24618-0-m-9,MOA-II,0,2460518.9399015,        2024-07-27,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24618-0-m-9.fits.gz,1,bad,
D24618-0-m-10,MOA-II,0,2460518.9399015,        2024-07-27,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24618-0-m-10.fits.gz,1,bad,
D24617-75-m-1,MOA-II,75,2460518.0866311667,        2024-07-26,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24617-75-m-1.fits.gz,3,good,
D24617-75-m-2,MOA-II,75,2460518.0866311667,        2024-07-26,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24617-75-m-2.fits.gz,3,good,
D24617-75-m-3,MOA-II,75,2460518.0866311667,        2024-07-26,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24617-75-m-3.fits.gz,3,good,
D24617-75-m-4,MOA-II,75,2460518.0866311667,        2024-07-26,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24617-75-m-4.fits.gz,3,good,
D24617-75-m-5,MOA-II,75,2460518.0866311667,        2024-07-26,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24617-75-m-5.fits.gz,3,good,
D24617-75-m-6,MOA-II,75,2460518.0866311667,        2024-07-26,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24617-75-m-6.fits.gz,3,good,
D24617-75-m-7,MOA-II,75,2460518.0866311667,        2024-07-26,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24617-75-m-7.fits.gz,3,good,
D24617-75-m-8,MOA-II,75,2460518.0866311667,        2024-07-26,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24617-75-m-8.fits.gz,3,good,
D24617-75-m-9,MOA-II,75,2460518.0866311667,        2024-07-26,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24617-75-m-9.fits.gz,3,good,
D24617-75-m-10,MOA-II,75,2460518.0866311667,        2024-07-26,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24617-75-m-10.fits.gz,3,good,
D24616-0-m-1,MOA-II,0,2460518.084486,        2024-07-26,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24616-0-m-1.fits.gz,1,bad,
D24616-0-m-2,MOA-II,0,2460518.084486,        2024-07-26,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24616-0-m-2.fits.gz,1,bad,
D24616-0-m-3,MOA-II,0,2460518.084486,        2024-07-26,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24616-0-m-3.fits.gz,1,bad,
D24616-0-m-4,MOA-II,0,2460518.084486,        2024-07-26,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24616-0-m-4.fits.gz,1,bad,
D24616-0-m-5,MOA-II,0,2460518.084486,        2024-07-26,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24616-0-m-5.fits.gz,1,bad,
D24616-0-m-6,MOA-II,0,2460518.084486,        2024-07-26,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24616-0-m-6.fits.gz,1,bad,
D24616-0-m-7,MOA-II,0,2460518.084486,        2024-07-26,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24616-0-m-7.fits.gz,1,bad,
D24616-0-m-8,MOA-II,0,2460518.084486,        2024-07-26,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24616-0-m-8.fits.gz,1,bad,
D24616-0-m-9,MOA-II,0,2460518.084486,        2024-07-26,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24616-0-m-9.fits.gz,1,bad,
D24616-0-m-10,MOA-II,0,2460518.084486,        2024-07-26,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24616-0-m-10.fits.gz,1,bad,
D24615-60-m-1,MOA-II,60,2460517.9016125,        2024-07-26,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24615-60-m-1.fits.gz,3,good,
D24615-60-m-2,MOA-II,60,2460517.9016125,        2024-07-26,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24615-60-m-2.fits.gz,3,good,
D24615-60-m-3,MOA-II,60,2460517.9016125,        2024-07-26,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24615-60-m-3.fits.gz,3,good,
D24615-60-m-4,MOA-II,60,2460517.9016125,        2024-07-26,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24615-60-m-4.fits.gz,3,good,
D24615-60-m-5,MOA-II,60,2460517.9016125,        2024-07-26,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24615-60-m-5.fits.gz,3,good,
D24615-60-m-6,MOA-II,60,2460517.9016125,        2024-07-26,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24615-60-m-6.fits.gz,3,good,
D24615-60-m-7,MOA-II,60,2460517.9016125,        2024-07-26,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24615-60-m-7.fits.gz,3,good,
D24615-60-m-8,MOA-II,60,2460517.9016125,        2024-07-26,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24615-60-m-8.fits.gz,3,good,
D24615-60-m-9,MOA-II,60,2460517.9016125,        2024-07-26,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24615-60-m-9.fits.gz,3,good,
D24615-60-m-10,MOA-II,60,2460517.9016125,        2024-07-26,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24615-60-m-10.fits.gz,3,good,
D24614-0-m-1,MOA-II,0,2460517.899726,        2024-07-26,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24614-0-m-1.fits.gz,1,bad,
D24614-0-m-2,MOA-II,0,2460517.899726,        2024-07-26,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24614-0-m-2.fits.gz,1,bad,
D24614-0-m-3,MOA-II,0,2460517.899726,        2024-07-26,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24614-0-m-3.fits.gz,1,bad,
D24614-0-m-4,MOA-II,0,2460517.899726,        2024-07-26,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24614-0-m-4.fits.gz,1,bad,
D24614-0-m-5,MOA-II,0,2460517.899726,        2024-07-26,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24614-0-m-5.fits.gz,1,bad,
D24614-0-m-6,MOA-II,0,2460517.899726,        2024-07-26,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24614-0-m-6.fits.gz,1,bad,
D24614-0-m-7,MOA-II,0,2460517.899726,        2024-07-26,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24614-0-m-7.fits.gz,1,bad,
D24614-0-m-8,MOA-II,0,2460517.899726,        2024-07-26,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24614-0-m-8.fits.gz,1,bad,
D24614-0-m-9,MOA-II,0,2460517.899726,        2024-07-26,9,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24614-0-m-9.fits.gz,1,bad,
D24614-0-m-10,MOA-II,0,2460517.899726,        2024-07-26,10,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24614-0-m-10.fits.gz,1,bad,
D24613-60-m-1,MOA-II,60,2460517.285736,        2024-07-25,1,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24613-60-m-1.fits.gz,3,good,
D24613-60-m-2,MOA-II,60,2460517.285736,        2024-07-25,2,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24613-60-m-2.fits.gz,3,good,
D24613-60-m-3,MOA-II,60,2460517.285736,        2024-07-25,3,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24613-60-m-3.fits.gz,3,good,
D24613-60-m-4,MOA-II,60,2460517.285736,        2024-07-25,4,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24613-60-m-4.fits.gz,3,good,
D24613-60-m-5,MOA-II,60,2460517.285736,        2024-07-25,5,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24613-60-m-5.fits.gz,3,good,
D24613-60-m-6,MOA-II,60,2460517.285736,        2024-07-25,6,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24613-60-m-6.fits.gz,3,good,
D24613-60-m-7,MOA-II,60,2460517.285736,        2024-07-25,7,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24613-60-m-7.fits.gz,3,good,
D24613-60-m-8,MOA-II,60,2460517.285736,        2024-07-25,8,-1.0,/home/phys/astronomy/rri38/moa/data/master/dark/D24613-60-m-8.fits.gz,3,good,
